rule_id,scope,exec_mode,trade_id,year,line,symbol,name,signal_date,entry_date,original_exit_date,exit_date_new,exit_close_new,ret_original,ret_new,exit_reason,hold_bars,policy,selector,rank_score,trend_score,rebound_score,panic_score,median_ret20,median_ret60,low_pos_rate,deep_drop_rate,median_dd60,sym_252_n,sym_252_avg,sym_252_win,sym_252_pf,line_252_n,line_252_avg,line_252_win,line_252_pf,sym_504_n,sym_504_avg,sym_504_win,sym_504_pf,line_504_n,line_504_avg,line_504_win,line_504_pf,selected_param_id,cold_start,ret_eval,active,extra_rule
base_original,all,original,10,2019,D,510880,红利ETF,2019-01-16,2019-01-17,2019-06-05,2019-06-05,2.702,0.0688291139240506,0.0688291139240506,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,66.4777021919879,0.4237257318875895,0.4101145034793078,0.5107709750566893,-0.0144449030127941,-0.0219224283305228,0.5714285714285714,0.0,-0.0644718792866939,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0688291139240506,True,base_exit_guard
base_original,all,original,11,2019,D,510880,红利ETF,2019-01-17,2019-01-18,2019-06-06,2019-06-06,2.675,0.044921875,0.044921875,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,66.69784580498866,0.3959149929831224,0.4221781305114636,0.5674225245653818,-0.0149812734082397,-0.0017331022530329,0.5714285714285714,0.0,-0.0740740740740739,0,,,,0,,,,0,,,,0,,,,D43740,True,0.044921875,True,base_exit_guard
base_original,all,original,12,2019,D,510880,红利ETF,2019-01-18,2019-01-21,2019-06-10,2019-06-10,2.699,0.0497860754570205,0.0497860754570205,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,57.53259637188208,0.4900234495410445,0.3567220403165236,0.493575207860922,0.0118870728083209,0.006825938566553,0.375,0.0,-0.0529695024077047,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0497860754570205,True,base_exit_guard
base_original,all,original,13,2019,D,510880,红利ETF,2019-01-21,2019-01-22,2019-06-11,2019-06-11,2.759,0.0836606441476826,0.0836606441476826,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,55.51162131519274,0.4930028652912821,0.3777613050432159,0.4829176114890401,0.013353115727003,0.006825938566553,0.375,0.0,-0.0563549160671461,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0836606441476826,True,base_exit_guard
base_original,all,original,14,2019,D,510880,红利ETF,2019-01-22,2019-01-23,2019-06-12,2019-06-12,2.741,0.0753236563358179,0.0753236563358179,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,69.76426681783825,0.3808654673963473,0.3386766120121315,0.6099017384731671,0.0104790419161677,-0.0152542372881355,0.375,0.0,-0.0719424460431653,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0753236563358179,True,base_exit_guard
base_original,all,original,15,2019,D,510880,红利ETF,2019-01-23,2019-01-24,2019-06-13,2019-06-13,2.732,0.0680218921032058,0.0680218921032058,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,60.65239984882842,0.440066101723268,0.3676393332566162,0.5268707482993197,0.0069204152249136,0.0086655112651645,0.375,0.0,-0.0731414868105515,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0680218921032058,True,base_exit_guard
base_original,all,original,16,2019,D,510880,红利ETF,2019-01-24,2019-01-25,2019-06-14,2019-06-14,2.708,0.0553390491036633,0.0553390491036633,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,57.439531368102806,0.4657981109639889,0.4081968071002954,0.4860922146636433,0.0193321616871704,0.0092475830180747,0.5,0.0,-0.0690208667736758,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0553390491036633,True,base_exit_guard
base_original,all,original,17,2019,D,510880,红利ETF,2019-01-25,2019-01-28,2019-06-17,2019-06-17,2.716,0.0580444098169068,0.0580444098169068,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,55.85411942554799,0.4618597102714298,0.3822847496281384,0.4755479969765684,0.019578313253012,0.0049937578027465,0.5,0.0,-0.0686463555726957,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0580444098169068,True,base_exit_guard
base_original,all,original,18,2019,D,510880,红利ETF,2019-01-28,2019-01-29,2019-06-18,2019-06-18,2.719,0.0546935608999223,0.0546935608999223,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,59.280990173847314,0.4657079638719875,0.306845250502342,0.5487150415721844,0.030441400304414,-0.0110429447852758,0.25,0.0,-0.0674893945237176,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0546935608999223,True,base_exit_guard
base_original,all,original,19,2019,D,512660,军工ETF,2019-01-29,2019-01-30,2019-06-19,2019-06-19,0.713,0.1123244929797191,0.1123244929797191,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,61.685835490072336,0.409847099651586,0.3706198951781586,0.6190476190476191,0.0369799691833589,-0.0362616822429906,0.375,0.0,-0.0759737755495565,0,,,,0,,,,0,,,,0,,,,D43740,True,0.1123244929797191,True,base_exit_guard
base_original,all,original,20,2019,D,510880,红利ETF,2019-01-30,2019-01-31,2019-06-20,2019-06-20,2.786,0.0777562862669245,0.0777562862669245,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,65.69775132275132,0.3553408871617414,0.4129355420343519,0.6529100529100529,0.0355411954765751,-0.0469208211143695,0.5,0.0,-0.0879290397223292,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0777562862669245,True,base_exit_guard
base_original,all,original,21,2019,D,512400,有色金属ETF,2019-01-31,2019-02-01,2019-06-21,2019-06-21,0.675,0.1946902654867257,0.1946902654867257,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,64.39550960125018,0.3670486904007199,0.4635741559717945,0.6439531368102798,0.0209320695102686,-0.0501474926253687,0.75,0.0,-0.0879290397223292,0,,,,0,,,,0,,,,0,,,,D43740,True,0.1946902654867257,True,base_exit_guard
base_original,all,original,22,2019,D,510880,红利ETF,2019-02-01,2019-02-11,2019-06-24,2019-06-24,2.794,0.0655987795575896,0.0655987795575896,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,55.66846182917612,0.4675850953185895,0.2868837197253409,0.5905517762660619,0.0127551020408163,-0.0164724789071916,0.125,0.0,-0.0559197840339374,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0655987795575896,True,base_exit_guard
base_original,all,original,23,2019,D,510880,红利ETF,2019-02-11,2019-02-12,2019-06-25,2019-06-25,2.769,0.0484664899659219,0.0484664899659219,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,51.626039304610735,0.5356419211796591,0.2576897093541427,0.5371504157218443,0.0119644924739481,0.0104790419161677,0.125,0.0,-0.0311750599520382,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0484664899659219,True,base_exit_guard
base_original,all,original,24,2019,D,510880,红利ETF,2019-02-12,2019-02-13,2019-06-26,2019-06-26,2.775,0.0385479041916165,0.0385479041916165,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,46.6005291005291,0.6005323810864518,0.2660410893552638,0.4677248677248679,0.0173343605546996,0.0225225225225225,0.125,0.0,-0.0239808153477218,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0385479041916165,True,base_exit_guard
base_original,all,original,25,2019,D,510880,红利ETF,2019-02-13,2019-02-14,2019-06-27,2019-06-27,2.797,0.0448262980948823,0.0448262980948823,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,37.29166666666667,0.7158706107665379,0.2281811227353811,0.3698412698412698,0.0397923875432526,0.0136570561456752,0.0,0.0,-0.0007479431563199,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0448262980948823,True,base_exit_guard
base_original,all,original,26,2019,D,159930,能源ETF,2019-02-14,2019-02-15,2019-06-28,2019-06-28,0.733,0.0623188405797101,0.0623188405797101,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,38.15098261526833,0.7243234303174284,0.2358909655552764,0.3893424036281179,0.0474732006125575,0.0101886792452829,0.0,0.0,-0.0011890606420927,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0623188405797101,True,base_exit_guard
base_original,all,original,27,2019,D,510880,红利ETF,2019-02-15,2019-02-18,2019-07-01,2019-07-01,2.826,0.0474425500370645,0.0474425500370645,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,56.39455782312925,0.6885350115686184,0.2469373678727431,0.5339758125472411,0.0292598967297763,0.0049523809523808,0.0,0.0,-0.0249702734839477,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0474425500370645,True,base_exit_guard
base_original,all,original,28,2019,D,510880,红利ETF,2019-04-26,2019-04-29,2019-09-06,2019-09-06,2.85,0.0010537407797681,0.0010537407797681,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,79.32020030234315,0.6614547468915227,0.2051557705425702,0.8116024187452758,-0.0044060559006211,0.1647362775364974,0.0,0.0,-0.0875625155042733,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0010537407797681,True,base_exit_guard
base_original,all,original,29,2019,D,510880,红利ETF,2019-04-29,2019-04-30,2019-09-09,2019-09-09,2.864,-0.0034794711203898,-0.0034794711203898,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,81.35251322751323,0.3855541885380936,0.3251405853039519,0.8714285714285714,-0.0646770512396931,0.149306606295719,0.0,0.25,-0.1141734011297681,0,,,,0,,,,0,,,,0,,,,D43740,True,-0.0034794711203898,True,base_exit_guard
base_original,all,original,30,2019,D,510880,红利ETF,2019-04-30,2019-05-06,2019-09-10,2019-09-10,2.855,0.0415906603429405,0.0415906603429405,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,69.73970143613,0.4108136897712689,0.387232374943914,0.7694633408919123,-0.0818855970871128,0.1507405913856693,0.0,0.5,-0.1091103308480349,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0415906603429405,True,base_exit_guard
base_original,all,original,31,2019,D,512950,央企改革ETF,2019-05-06,2019-05-07,2019-09-11,2019-09-11,1.028,0.0565262076053443,0.0565262076053443,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,97.61337868480726,0.2567152039967286,0.5345122610846728,0.9522675736961452,-0.1548392205187137,0.0877751207280831,0.25,0.875,-0.1745708839100861,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0565262076053443,True,base_exit_guard
base_original,all,original,32,2019,D,510880,红利ETF,2019-05-07,2019-05-08,2019-09-12,2019-09-12,2.866,0.0456037942356803,0.0456037942356803,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,80.71995464852608,0.2649977860835241,0.5446996606800033,0.853817082388511,-0.1602574473644663,0.0999171216848673,0.25,0.875,-0.164259777185933,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0456037942356803,True,base_exit_guard
base_original,all,original,33,2019,D,512950,央企改革ETF,2019-05-08,2019-05-09,2019-09-16,2019-09-16,1.034,0.0838574423480085,0.0838574423480085,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,89.45049130763417,0.2688825335305435,0.5790995974197554,0.8894179894179893,-0.1665864823860286,0.1066467069273373,0.25,1.0,-0.1665864823860286,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0838574423480085,True,base_exit_guard
base_original,all,original,34,2019,D,510880,红利ETF,2019-05-09,2019-05-10,2019-09-17,2019-09-17,2.84,0.0289855072463769,0.0289855072463769,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,91.1130007558579,0.2513755252452877,0.5848644212264976,0.9003023431594859,-0.1587968166438364,0.0818584070796459,0.25,1.0,-0.1712981225516425,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0289855072463769,True,base_exit_guard
base_original,all,original,35,2019,D,510880,红利ETF,2019-05-10,2019-05-13,2019-09-18,2019-09-18,2.843,0.044452608376194,0.044452608376194,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,82.36441798941799,0.2647409074908616,0.5435248673123179,0.8526455026455027,-0.12468582638111,0.0886662088197955,0.0,1.0,-0.1382301843930737,0,,,,0,,,,0,,,,0,,,,D43740,True,0.044452608376194,True,base_exit_guard
base_original,all,original,36,2019,D,510880,红利ETF,2019-05-13,2019-05-14,2019-09-19,2019-09-19,2.846,0.0517368810051737,0.0517368810051737,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,90.13227513227514,0.2462591934358385,0.6786949473483725,0.8846560846560847,-0.1367208520179372,0.0704843258484819,0.125,1.0,-0.1514724851931293,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0517368810051737,True,base_exit_guard
base_original,all,original,37,2019,D,510880,红利ETF,2019-05-14,2019-05-15,2019-09-20,2019-09-20,2.847,0.0364033491081179,0.0364033491081179,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,89.62679516250944,0.228286152666016,0.6375294173998369,0.8963718820861678,-0.1262302074265197,0.047419119918789,0.125,1.0,-0.1580101966000208,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0364033491081179,True,base_exit_guard
base_original,all,original,38,2019,D,510880,红利ETF,2019-05-15,2019-05-16,2019-09-23,2019-09-23,2.819,0.021376811594203,0.021376811594203,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,80.98828420256991,0.2513534375506026,0.6549441858765467,0.8142101284958427,-0.1110050151844425,0.0660303599978916,0.125,0.875,-0.145076442544797,0,,,,0,,,,0,,,,0,,,,D43740,True,0.021376811594203,True,base_exit_guard
base_original,all,original,39,2019,D,510880,红利ETF,2019-05-16,2019-05-17,2019-09-24,2019-09-24,2.822,0.0436390532544377,0.0436390532544377,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,79.3603552532124,0.2667392904719378,0.6539837145663838,0.7690854119425549,-0.0987690259011312,0.0764216621481407,0.0,0.875,-0.1377799688896827,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0436390532544377,True,base_exit_guard
base_original,all,original,40,2019,D,510880,红利ETF,2019-05-17,2019-05-20,2019-09-25,2019-09-25,2.795,0.038647342995169,0.038647342995169,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,91.25283446712018,0.1842840771588683,0.6079949232107549,0.8726757369614512,-0.14246802704464,0.0080854354638437,0.125,1.0,-0.1628926204069054,0,,,,0,,,,0,,,,0,,,,D43740,True,0.038647342995169,True,base_exit_guard
base_original,all,original,41,2019,D,159902,中小板ETF,2019-05-20,2019-05-21,2019-09-26,2019-09-26,2.941,0.0753199268738573,0.0753199268738573,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,87.72014361300076,0.1800407641448345,0.631805831240384,0.8119425547996977,-0.1466823753263419,0.0048678720445062,0.125,1.0,-0.1601479870415862,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0753199268738573,True,base_exit_guard
base_original,all,original,42,2019,D,510880,红利ETF,2019-05-21,2019-05-22,2019-09-27,2019-09-27,2.781,0.0243093922651935,0.0243093922651935,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,79.82426303854875,0.2054174858887892,0.6650611638571404,0.7538926681783823,-0.1216298805615702,0.0227550072953972,0.125,1.0,-0.1470883910577869,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0243093922651935,True,base_exit_guard
base_original,all,original,43,2019,D,512880,证券ETF,2019-05-22,2019-05-23,2019-09-30,2019-09-30,0.941,0.0525727069351229,0.0525727069351229,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,85.84131069410432,0.1922521144655311,0.622825006327476,0.825774754346183,-0.1334957744741225,0.0136154766961423,0.125,1.0,-0.1507263275587633,0,,,,0,,,,0,,,,0,,,,D43740,True,0.0525727069351229,True,base_exit_guard
base_original,all,original,44,2019,D,159902,中小板ETF,2019-05-23,2019-05-24,2019-10-08,2019-10-08,2.931,0.1148725751236212,0.1148725751236212,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,93.97439531368104,0.14129734908125,0.6223222052341526,0.9036281179138324,-0.1327272727272727,-0.036141820053492,0.25,1.0,-0.1679280083238933,0,,,,1,0.1531100478468898,1.0,,0,,,,1,0.1531100478468898,1.0,,D43740,True,0.1148725751236212,True,base_exit_guard
base_original,all,original,45,2019,D,159902,中小板ETF,2019-05-24,2019-05-27,2019-10-09,2019-10-09,2.942,0.0928677563150073,0.0928677563150073,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,89.17280801209372,0.0887799083231373,0.6629953934602633,0.8671201814058961,-0.1269841269841269,-0.0983883067028046,0.25,1.0,-0.1807214028828705,1,0.149435273675065,1.0,,2,0.1512726607609774,1.0,,1,0.149435273675065,1.0,,2,0.1512726607609774,1.0,,D43740,True,0.0928677563150073,True,base_exit_guard
base_original,all,original,46,2019,D,510880,红利ETF,2019-05-27,2019-05-28,2019-10-10,2019-10-10,2.807,0.0338858195211786,0.0338858195211786,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,82.63652683295541,0.1111335279890108,0.6691235508375342,0.8117913832199547,-0.1137864669462301,-0.0761759739278416,0.125,1.0,-0.1560424566001841,0,,,,3,0.1375409469672665,1.0,,0,,,,3,0.1375409469672665,1.0,,D43740,True,0.0338858195211786,True,base_exit_guard
base_original,all,original,47,2019,D,510880,红利ETF,2019-05-28,2019-05-29,2019-10-11,2019-10-11,2.836,0.0434142752023545,0.0434142752023545,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,82.47921390778535,0.1300770592394616,0.5701531831031224,0.8122826908541196,-0.0867524069390834,-0.0725480778112357,0.125,0.75,-0.1573057584622229,0,,,,4,0.1308906871129691,1.0,,0,,,,4,0.1308906871129691,1.0,,D43740,True,0.0434142752023545,True,base_exit_guard
base_original,all,original,48,2019,D,510880,红利ETF,2019-05-29,2019-05-30,2019-10-14,2019-10-14,2.862,0.0529801324503311,0.0529801324503311,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,79.1010015117158,0.1630290491526398,0.5,0.7463718820861678,-0.0653617701465991,-0.0581757862661186,0.125,0.375,-0.1529253225122645,0,,,,5,0.1261520596444334,1.0,,0,,,,5,0.1261520596444334,1.0,,D43740,True,0.0529801324503311,True,base_exit_guard
base_original,all,original,49,2019,D,512880,证券ETF,2019-05-30,2019-05-31,2019-10-15,2019-10-15,0.964,0.0723025583982202,0.0723025583982202,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,81.17751599446319,0.1660787284855445,0.5233905963011034,0.7321239606953892,-0.0606843169467964,-0.0609097843528928,0.125,0.375,-0.152430198049785,0,,,,6,0.1218694865377889,1.0,,0,,,,6,0.1218694865377889,1.0,,D43740,True,0.0723025583982202,True,base_exit_guard
base_original,all,original,50,2019,D,510880,红利ETF,2019-05-31,2019-06-03,2019-10-16,2019-10-16,2.842,0.0522028878193261,0.0522028878193261,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,78.99896069538926,0.1493737144088921,0.5298147427857506,0.7231670445956161,-0.0655680559750327,-0.073368694852878,0.125,0.375,-0.1469268470632358,0,,,,7,0.127382721451976,1.0,,0,,,,7,0.127382721451976,1.0,,D43740,True,0.0522028878193261,True,base_exit_guard
base_original,all,original,51,2019,D,510880,红利ETF,2019-06-03,2019-06-04,2019-10-17,2019-10-17,2.827,0.0505388331475289,0.0505388331475289,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,81.525888133031,0.2261573845388305,0.4255611341070737,0.7740362811791384,-0.0089465367694703,-0.0947992444033599,0.25,0.0,-0.1597472896856641,0,,,,8,0.1236179359817252,1.0,,0,,,,8,0.1236179359817252,1.0,,D43740,True,0.0505388331475289,True,base_exit_guard
base_original,all,original,52,2019,D,159902,中小板ETF,2019-06-04,2019-06-05,2019-10-18,2019-10-18,2.963,0.1240515933232169,0.1240515933232169,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,85.23431594860168,0.1661878555203988,0.3977872009271399,0.8329931972789117,-0.0296031526024257,-0.1237286738009529,0.25,0.0,-0.1742989522136757,2,0.1329396735654122,1.0,,9,0.1228208401455068,1.0,,2,0.1329396735654122,1.0,,9,0.1228208401455068,1.0,,D43740,True,0.1240515933232169,True,base_exit_guard
base_original,all,original,53,2019,D,510880,红利ETF,2019-06-05,2019-06-06,2019-10-21,2019-10-21,2.803,0.0478504672897197,0.0478504672897197,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,78.83219954648527,0.195586953531532,0.4058199997095527,0.784315948601663,-0.0138499431961029,-0.1254586412273666,0.25,0.0,-0.1726530797650051,0,,,,10,0.117778575135481,1.0,,0,,,,10,0.117778575135481,1.0,,D43740,True,0.0478504672897197,True,base_exit_guard
base_original,all,original,54,2019,D,159902,中小板ETF,2019-06-06,2019-06-10,2019-10-22,2019-10-22,3.011,0.146174343357442,0.146174343357442,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,89.34098639455783,0.2105836866478903,0.3866377694237358,0.8731292517006805,-0.016570020380395,-0.0949324125458546,0.25,0.0,-0.1839152686088062,2,0.1329396735654122,1.0,,11,0.11332862411626,1.0,,2,0.1329396735654122,1.0,,11,0.11332862411626,1.0,,D43740,True,0.146174343357442,True,base_exit_guard
base_original,all,original,55,2019,D,512880,证券ETF,2019-06-10,2019-06-11,2019-10-23,2019-10-23,0.919,-0.0128893662728248,-0.0128893662728248,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,81.44346946516325,0.1469675132466107,0.4281029193319894,0.7718820861678004,-0.0460934028033382,-0.1104843537898861,0.25,0.125,-0.1763027980317966,1,0.1604621309370988,1.0,,12,0.107628061689905,1.0,,1,0.1604621309370988,1.0,,12,0.107628061689905,1.0,,D43740,True,-0.0128893662728248,True,base_exit_guard
base_original,all,original,56,2019,D,510880,红利ETF,2019-06-11,2019-06-12,2019-10-24,2019-10-24,2.807,0.0240788033564391,0.0240788033564391,original,90,priority_DCS_raw_noskip,conservative_tp_center15_profit_first,73.80007558578987,0.2352570035158316,0.4465932414825357,0.736583522297808,-0.0003661238931662,-0.1069330855018587,0.125,0.0,-0.1499997970087204,3,0.0545123547936903,1.0,,13,0.1031786781335293,1.0,,3,0.0545123547936903,1.0,,13,0.1031786781335293,1.0,,D43740,True,0.0240788033564391,True,base_exit_guard
