symbol,name,overlay,entry_date,entry_close,exit_date,exit_close,quantity,buy_fee,cost_total,actual_exit_date,actual_exit_close,sell_fee,net_return,net_pnl,status_portfolio
159887,银行ETF,baseline,2025-08-04,1.397,2025-08-14,1.393,2600,5.0,3637.2000000000003,2025-08-14,1.393,5.0,-0.0056087099967007835,-20.40000000000009,closed
159887,银行ETF,baseline,2025-08-05,1.419,2025-11-11,1.371,2600,5.0,3694.4,2025-11-11,1.371,5.0,-0.036487656994369906,-134.80000000000018,closed
159887,银行ETF,baseline,2025-08-06,1.416,2025-11-11,1.371,2600,5.0,3686.6,2025-11-11,1.371,5.0,-0.03444908587858732,-127.0,closed
159887,银行ETF,baseline,2025-08-19,1.377,2025-11-11,1.371,2700,5.0,3722.9,2025-11-11,1.371,5.0,-0.007037524510462347,-26.200000000000273,closed
159663,机床ETF,baseline,2025-12-02,0.702,2025-12-23,0.7495,5100,5.0,3585.2,2025-12-23,0.7495,5.0,0.06478020751980376,232.25000000000045,closed
159663,机床ETF,baseline,2025-12-03,0.6975,2025-12-23,0.7495,5200,5.0,3632.0,2025-12-23,0.7495,5.0,0.07169603524229078,260.4000000000001,closed
159663,机床ETF,baseline,2025-12-04,0.7065,2025-12-23,0.7495,5100,5.0,3608.15,2025-12-23,0.7495,5.0,0.05800756620428756,209.30000000000018,closed
159611,电力ETF,baseline,2026-01-15,1.03,2026-06-04,1.228,3700,5.0,3816.0,2026-06-04,1.228,5.0,0.18936058700209654,722.6000000000004,closed
159611,电力ETF,baseline,2026-01-16,1.034,2026-06-05,1.178,3700,5.0,3830.8,2026-06-05,1.178,5.0,0.13647279941526555,522.7999999999993,closed
159611,电力ETF,baseline,2026-01-19,1.044,2026-06-08,1.145,3700,5.0,3867.8,2026-06-08,1.145,5.0,0.09403278349449294,363.6999999999998,closed
