symbol,name,overlay,entry_date,entry_close,exit_date,exit_close,quantity,buy_fee,cost_total,actual_exit_date,actual_exit_close,sell_fee,net_return,net_pnl,status_portfolio
159930,能源ETF,enhanced_ge_40,2022-11-08,1.166,2023-01-04,1.05,3500,5.0,4085.9999999999995,2023-01-04,1.05,5.0,-0.10181106216348497,-415.99999999999955,closed
159930,能源ETF,enhanced_ge_40,2022-11-09,1.147,2023-01-04,1.05,3600,5.0,4134.2,2023-01-04,1.05,5.0,-0.08688500798219724,-359.1999999999998,closed
159930,能源ETF,enhanced_ge_40,2022-11-14,1.134,2023-01-04,1.05,3700,5.0,4200.799999999999,2023-01-04,1.05,5.0,-0.07636640639878102,-320.7999999999993,closed
159766,旅游ETF,enhanced_ge_40,2023-02-07,1.063,2023-02-24,1.096,3500,5.0,3725.5,2023-02-24,1.096,5.0,0.028318346530667147,105.50000000000045,closed
159766,旅游ETF,enhanced_ge_40,2023-02-09,1.083,2023-02-24,1.096,3500,5.0,3795.5,2023-02-24,1.096,5.0,0.009353181399025282,35.500000000000455,closed
159766,旅游ETF,enhanced_ge_40,2023-03-15,1.073,2023-03-27,1.069,3500,5.0,3760.5,2023-03-27,1.069,5.0,-0.006382130035899481,-24.0,closed
159766,旅游ETF,enhanced_ge_40,2023-03-17,1.064,2023-04-03,1.116,3600,5.0,3835.4,2023-04-03,1.116,5.0,0.04620117849507229,177.20000000000027,closed
512720,计算机ETF,enhanced_ge_40,2023-05-08,1.333,2023-06-16,1.416,2900,5.0,3870.7,2023-06-16,1.416,5.0,0.05960162244555244,230.69999999999982,closed
159811,5G50ETF,enhanced_ge_40,2023-05-08,0.992,2023-06-16,1.116,3900,5.0,3873.8,2023-06-16,1.116,5.0,0.12225721513759108,473.60000000000036,closed
512720,计算机ETF,enhanced_ge_40,2023-05-10,1.303,2023-06-16,1.416,3000,5.0,3914.0,2023-06-16,1.416,5.0,0.08405723045477773,329.0,closed
159611,电力ETF,enhanced_ge_40,2023-08-15,0.922,2023-11-16,0.865,4500,5.0,4154.0,2023-11-16,0.865,5.0,-0.06415503129513722,-266.5,closed
159811,5G50ETF,enhanced_ge_40,2023-08-15,1.034,2023-11-16,0.991,4100,5.0,4244.400000000001,2023-11-16,0.991,5.0,-0.04389312977099251,-186.30000000000064,closed
159611,电力ETF,enhanced_ge_40,2023-08-16,0.914,2023-11-16,0.865,4700,5.0,4300.8,2023-11-16,0.865,5.0,-0.055873325892857185,-240.30000000000018,closed
512400,有色金属ETF,enhanced_ge_40,2025-01-08,0.984,2025-02-21,1.031,4000,5.0,3941.0,2025-02-21,1.031,5.0,0.04516620147170769,178.0,closed
512660,军工ETF,enhanced_ge_40,2025-01-08,0.965,2025-02-21,1.043,4100,5.0,3961.5,2025-02-21,1.043,5.0,0.07820270099709688,309.7999999999993,closed
512400,有色金属ETF,enhanced_ge_40,2025-01-10,0.987,2025-02-21,1.031,4100,5.0,4051.7,2025-02-21,1.031,5.0,0.042056420761655514,170.39999999999964,closed
159887,银行ETF,enhanced_ge_40,2025-08-21,1.391,2025-11-11,1.371,3000,5.0,4178.0,2025-11-11,1.371,5.0,-0.01675442795595979,-70.0,closed
159887,银行ETF,enhanced_ge_40,2025-08-26,1.389,2025-11-11,1.371,3000,5.0,4172.0,2025-11-11,1.371,5.0,-0.015340364333652923,-64.0,closed
159887,银行ETF,enhanced_ge_40,2025-08-27,1.364,2025-11-11,1.371,3100,5.0,4233.400000000001,2025-11-11,1.371,5.0,0.0027637360041573716,11.699999999999818,closed
159611,电力ETF,enhanced_ge_40,2026-01-15,1.03,2026-06-04,1.228,4000,5.0,4125.0,2026-06-04,1.228,5.0,0.18957575757575756,782.0,closed
159611,电力ETF,enhanced_ge_40,2026-01-16,1.034,2026-06-05,1.178,4000,5.0,4141.0,2026-06-05,1.178,5.0,0.13668196087901474,566.0,closed
159611,电力ETF,enhanced_ge_40,2026-01-19,1.044,2026-06-08,1.145,4100,5.0,4285.400000000001,2026-06-08,1.145,5.0,0.09429691510710772,404.09999999999945,closed
