test_year,rule,buy_combo,sell_combo,symbol,name,entry_date,exit_date,entry_close,exit_close,hold_days,status,return_rate,pnl_cny,mark_close,unrealized_return,unrealized_pnl_cny,signal_date,fear_core,fear_qvix,fear_north,fear_enhanced,fear_change3,fear_peak5,greed_enhanced,regime,symbol_fear,buy_quality
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-15,2025-08-04,1.412,1.245,923.0,closed,-0.1182719546742208,-11.82719546742208,1.79,,,2021-10-14,69.55782312925172,25.793650793650798,,56.42857142857144,0.7936507936508121,64.1005291005291,43.57142857142856,中性,75.66137566137566,66.04497354497354
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-10-18,2025-08-04,1.452,1.245,922.0,closed,-0.1425619834710743,-14.256198347107429,1.79,,,2021-10-15,66.34542705971278,21.825396825396826,76.32275132275133,52.98941798941799,-11.111111111111114,64.1005291005291,47.01058201058201,中性,76.1574074074074,64.5734126984127
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-09,2025-08-04,1.394,1.245,906.0,closed,-0.10688665710186496,-10.688665710186495,1.79,,,2021-11-08,55.87679516250945,39.285714285714285,69.57671957671958,50.8994708994709,-5.6084656084656,64.25925925925925,49.1005291005291,中性,71.82539682539682,61.36243386243386
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-10,2025-08-04,1.367,1.245,905.0,closed,-0.08924652523774679,-8.924652523774679,1.79,,,2021-11-09,47.14663643235072,39.41798941798942,72.08994708994709,44.82804232804232,1.415343915343911,56.5079365079365,55.17195767195768,中性,70.33730158730158,57.58267195767195
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-11,2025-08-04,1.376,1.245,904.0,closed,-0.09520348837209291,-9.52034883720929,1.79,,,2021-11-10,58.7679516250945,20.8994708994709,82.4074074074074,47.40740740740742,-6.904761904761898,54.31216931216932,52.59259259259258,中性,80.78703703703704,64.09722222222223
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-12,2025-08-04,1.377,1.245,903.0,closed,-0.0958605664488017,-9.58605664488017,1.79,,,2021-11-11,51.03930461073319,31.084656084656086,99.20634920634922,45.05291005291005,-5.846560846560848,54.31216931216932,54.94708994708995,中性,71.42857142857143,58.24074074074074
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),512400,有色金属ETF,2021-11-15,2025-08-04,1.344,1.245,902.0,closed,-0.0736607142857143,-7.366071428571431,1.79,,,2021-11-12,35.73318216175359,27.380952380952383,5.291005291005291,33.22751322751323,-11.600529100529094,50.8994708994709,66.77248677248677,贪婪,71.32936507936508,52.27843915343915
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-02,2021-07-02,0.644,0.759,98.0,closed,0.1785714285714286,17.85714285714286,1.673,,,2021-02-01,64.45578231292518,73.28042328042328,31.746031746031743,67.10317460317461,13.664021164021179,72.5925925925926,32.89682539682539,恐惧,49.702380952380956,58.402777777777786
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-03,2021-07-02,0.645,0.759,97.0,closed,0.17674418604651154,17.674418604651155,1.673,,,2021-02-02,59.16477702191988,61.24338624338625,21.03174603174603,59.78835978835979,-10.582010582010575,72.5925925925926,40.21164021164021,中性,50.52910052910053,55.158730158730165
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-04,2021-07-02,0.647,0.759,96.0,closed,0.1731066460587325,17.31066460587325,1.673,,,2021-02-03,66.83673469387755,49.735449735449734,23.41269841269841,61.706349206349195,-10.8862433862434,72.5925925925926,38.293650793650805,恐惧,49.04100529100529,55.37367724867724
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-05,2021-07-02,0.633,0.759,95.0,closed,0.19905213270142186,19.905213270142184,1.673,,,2021-02-04,70.25699168556311,59.39153439153439,21.825396825396826,66.99735449735448,-0.10582010582012913,72.5925925925926,33.00264550264552,恐惧,45.63492063492063,56.316137566137556
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-09,2021-07-02,0.661,0.759,93.0,closed,0.14826021180030247,14.826021180030246,1.673,,,2021-02-08,53.94935752078609,67.46031746031747,4.497354497354497,58.0026455026455,-3.7037037037036953,68.95502645502646,41.9973544973545,中性,48.478835978835974,53.24074074074073
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-10,2021-07-02,0.662,0.759,92.0,closed,0.1465256797583081,14.65256797583081,1.673,,,2021-02-09,49.811035525321245,64.41798941798942,4.894179894179894,54.1931216931217,-12.804232804232782,68.95502645502646,45.8068783068783,中性,42.26190476190476,48.22751322751323
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-02-18,2021-07-02,0.7,0.759,91.0,closed,0.0842857142857143,8.42857142857143,1.673,,,2021-02-10,43.85865457294028,73.01587301587301,31.216931216931215,52.6058201058201,-16.349206349206355,68.95502645502646,47.3941798941799,中性,41.005291005291,46.80555555555555
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-26,2024-02-02,0.982,1.343,556.0,closed,0.36761710794297353,36.76171079429735,1.673,,,2021-10-25,47.14663643235072,31.349206349206348,2.2486772486772484,42.407407407407405,0.3835978835978793,48.703703703703695,57.592592592592595,中性,63.45899470899471,52.93320105820106
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-27,2024-02-02,0.951,1.343,555.0,closed,0.4121976866456363,41.21976866456363,1.673,,,2021-10-26,58.18216175359032,28.968253968253972,54.761904761904766,49.41798941798941,0.7142857142857153,49.41798941798941,50.58201058201059,中性,65.74074074074075,57.579365079365076
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-28,2024-02-02,0.9,1.343,554.0,closed,0.4922222222222221,49.222222222222214,1.673,,,2021-10-27,58.48450491307634,25.66137566137566,55.158730158730165,48.63756613756613,1.32275132275133,49.41798941798941,51.36243386243387,中性,79.62962962962963,64.13359788359789
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-10-29,2024-02-02,0.892,1.343,553.0,closed,0.5056053811659191,50.560538116591914,1.673,,,2021-10-28,69.67120181405896,34.78835978835979,85.97883597883597,59.20634920634921,16.798941798941804,59.20634920634921,40.79365079365079,中性,86.739417989418,72.97288359788361
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-01,2024-02-02,0.892,1.343,552.0,closed,0.5056053811659191,50.560538116591914,1.673,,,2021-10-29,60.54421768707483,30.82010582010582,8.333333333333332,51.62698412698413,2.208994708994716,59.20634920634921,48.37301587301587,中性,80.75396825396825,66.19047619047619
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-02,2024-02-02,0.87,1.343,551.0,closed,0.5436781609195402,54.367816091954026,1.673,,,2021-11-01,61.375661375661366,36.37566137566138,17.857142857142858,53.875661375661366,5.238095238095234,59.20634920634921,46.124338624338634,中性,75.76058201058201,64.8181216931217
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-03,2024-02-02,0.892,1.343,550.0,closed,0.5056053811659191,50.560538116591914,1.673,,,2021-11-02,71.90098261526832,46.42857142857143,56.481481481481474,64.25925925925925,5.052910052910043,64.25925925925925,35.74074074074075,恐惧,86.1111111111111,75.18518518518518
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-04,2024-02-02,0.883,1.343,549.0,closed,0.5209513023782559,52.09513023782559,1.673,,,2021-11-03,59.24036281179138,50.132275132275126,38.75661375661375,56.5079365079365,4.8809523809523725,64.25925925925925,43.4920634920635,中性,75.46296296296296,65.98544973544973
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-05,2024-02-02,0.855,1.343,548.0,closed,0.5707602339181286,57.07602339181286,1.673,,,2021-11-04,46.03174603174603,37.301587301587304,56.34920634920635,43.41269841269841,-10.462962962962955,64.25925925925925,56.58730158730159,中性,81.64682539682539,62.5297619047619
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-08,2024-02-02,0.864,1.343,547.0,closed,0.5543981481481481,55.43981481481482,1.673,,,2021-11-05,64.4368858654573,30.687830687830687,50.132275132275126,54.31216931216932,-9.947089947089935,64.25925925925925,45.68783068783068,中性,88.39285714285714,71.35251322751323
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-09,2024-02-02,0.856,1.343,546.0,closed,0.5689252336448598,56.89252336448598,1.673,,,2021-11-08,55.87679516250945,39.285714285714285,69.57671957671958,50.8994708994709,-5.6084656084656,64.25925925925925,49.1005291005291,中性,78.67063492063492,64.78505291005291
2021,n120_exit60_years0_worst0,周KLON低位(120日5%),月K布林上轨触及 + 月KKD线(K-D)高位(60日15%),159930,能源ETF,2021-11-10,2024-02-02,0.843,1.343,545.0,closed,0.5931198102016608,59.31198102016608,1.673,,,2021-11-09,47.14663643235072,39.41798941798942,72.08994708994709,44.82804232804232,1.415343915343911,56.5079365079365,55.17195767195768,中性,84.32539682539682,64.57671957671957
