date,symbol,name,open,high,low,close,volume,amount,pct_change,turnover_rate,amplitude,change
2013-03-25,511010,国债ETF,94.73,94.73,94.044,94.638,46249.0,459291072.0,-0.46,11.48,0.72,-0.433
2013-03-26,511010,国债ETF,94.63,94.93,94.63,94.879,29732.0,295845584.0,0.25,7.38,0.32,0.241
2013-03-27,511010,国债ETF,94.878,94.927,94.821,94.855,37401.0,372601392.0,-0.03,9.28,0.11,-0.024
2013-03-28,511010,国债ETF,94.86,94.97,94.834,94.961,47058.0,469093472.0,0.11,11.68,0.14,0.106
2013-03-29,511010,国债ETF,94.96,95.066,94.95,95.063,23639.0,235947972.0,0.11,5.87,0.12,0.102
2013-04-01,511010,国债ETF,95.063,95.18,95.063,95.175,33907.0,338692912.0,0.12,8.41,0.12,0.112
2013-04-02,511010,国债ETF,95.182,95.372,95.182,95.352,60450.0,604860000.0,0.19,15.0,0.2,0.177
2013-04-03,511010,国债ETF,95.459,95.659,95.458,95.595,52189.0,523558016.0,0.25,12.95,0.21,0.243
2013-04-08,511010,国债ETF,95.6,95.63,95.34,95.521,49017.0,491685216.0,-0.08,12.16,0.3,-0.074
2013-04-09,511010,国债ETF,95.53,95.545,95.459,95.497,52027.0,521697216.0,-0.03,12.91,0.09,-0.024
2013-04-10,511010,国债ETF,95.51,95.532,95.502,95.526,55964.0,561280384.0,0.03,13.89,0.03,0.029
2013-04-11,511010,国债ETF,95.53,95.54,95.521,95.532,62331.0,625179456.0,0.01,15.47,0.02,0.006
2013-04-12,511010,国债ETF,95.534,95.614,95.534,95.582,32171.0,322805952.0,0.05,7.98,0.08,0.05
2013-04-15,511010,国债ETF,95.62,95.698,95.62,95.655,38670.0,388437792.0,0.08,9.6,0.08,0.073
2013-04-16,511010,国债ETF,95.73,95.826,95.7,95.746,58425.0,587523280.0,0.1,14.5,0.13,0.091
2013-04-17,511010,国债ETF,95.8,95.91,95.773,95.831,69382.0,698103712.0,0.09,17.22,0.14,0.085
2013-04-18,511010,国债ETF,95.831,95.845,95.332,95.589,51255.0,514723920.0,-0.25,12.72,0.54,-0.242
2013-04-19,511010,国债ETF,95.446,95.52,95.23,95.34,47576.0,476159152.0,-0.26,11.81,0.3,-0.249
2013-04-22,511010,国债ETF,95.295,95.32,95.061,95.089,45338.0,453540672.0,-0.26,11.25,0.27,-0.251
2013-04-23,511010,国债ETF,95.03,95.385,95.03,95.375,50416.0,504540240.0,0.3,12.51,0.37,0.286
2013-04-24,511010,国债ETF,95.37,95.528,95.23,95.384,44135.0,442112096.0,0.01,10.95,0.31,0.009
2013-04-25,511010,国债ETF,95.384,95.528,95.335,95.519,70460.0,706311424.0,0.14,17.49,0.2,0.135
2013-04-26,511010,国债ETF,95.521,95.73,95.521,95.587,62735.0,629794352.0,0.07,15.57,0.22,0.068
2013-05-02,511010,国债ETF,95.63,95.788,95.63,95.727,57509.0,577941920.0,0.15,14.27,0.17,0.14
2013-05-03,511010,国债ETF,95.821,95.837,95.71,95.733,60392.0,607008560.0,0.01,14.99,0.13,0.006
2013-05-06,511010,国债ETF,95.73,95.795,95.64,95.711,53761.0,540292224.0,-0.02,13.34,0.16,-0.022
2013-05-07,511010,国债ETF,95.738,95.78,95.682,95.76,57145.0,574250160.0,0.05,14.18,0.1,0.049
2013-05-08,511010,国债ETF,95.82,95.82,95.73,95.75,74556.0,749487376.0,-0.01,18.5,0.09,-0.01
2013-05-09,511010,国债ETF,95.76,95.765,95.729,95.749,70533.0,709006672.0,0.0,17.5,0.04,-0.001
2013-05-10,511010,国债ETF,95.744,95.81,95.734,95.782,84503.0,849431664.0,0.03,20.97,0.08,0.033
2013-05-13,511010,国债ETF,95.78,95.781,95.709,95.751,54418.0,547000544.0,-0.03,13.5,0.08,-0.031
2013-05-14,511010,国债ETF,95.763,95.763,95.73,95.743,58989.0,592943248.0,-0.01,14.64,0.03,-0.008
2013-05-15,511010,国债ETF,95.742,95.746,95.695,95.704,71362.0,717178512.0,-0.04,17.71,0.05,-0.039
2013-05-16,511010,国债ETF,95.704,95.719,95.58,95.581,90091.0,904818688.0,-0.13,22.36,0.15,-0.123
2013-05-17,511010,国债ETF,95.63,95.739,95.601,95.686,70865.0,711980608.0,0.11,17.59,0.14,0.105
2013-05-20,511010,国债ETF,95.68,95.7,95.55,95.658,73534.0,738450608.0,-0.03,18.25,0.16,-0.028
2013-05-21,511010,国债ETF,95.639,95.665,95.53,95.58,94073.0,943985680.0,-0.08,23.35,0.14,-0.078
