date,symbol,name,open,high,low,close,volume,amount,pct_change,turnover_rate,amplitude,change
2017-08-24,511260,十年国债ETF,95.993,95.993,87.867,95.354,2782.0,27657872.0,-0.67,0.19,8.47,-0.64
2017-08-25,511260,十年国债ETF,95.354,95.705,94.868,95.676,2889.0,28791174.0,0.34,0.2,0.88,0.322
2017-08-28,511260,十年国债ETF,95.684,95.855,95.657,95.846,2726.0,27231186.0,0.18,0.19,0.21,0.17
2017-08-29,511260,十年国债ETF,95.847,95.847,95.62,95.64,531.0,5299552.0,-0.21,0.04,0.24,-0.206
2017-08-30,511260,十年国债ETF,95.65,95.767,95.602,95.744,411.0,4099607.0,0.11,0.03,0.17,0.104
2017-08-31,511260,十年国债ETF,94.72,95.867,94.72,95.865,1115.0,11143288.0,0.13,0.08,1.2,0.121
2017-09-01,511260,十年国债ETF,95.682,95.857,95.682,95.733,267.0,2665704.0,-0.14,0.02,0.18,-0.132
2017-09-04,511260,十年国债ETF,95.734,95.855,95.734,95.745,185.0,1849267.0,0.01,0.01,0.13,0.012
2017-09-05,511260,十年国债ETF,95.144,95.756,95.144,95.737,47.0,465406.0,-0.01,0.0,0.64,-0.008
2017-09-06,511260,十年国债ETF,95.716,95.867,95.697,95.738,826.0,8255089.0,0.0,0.06,0.18,0.001
2017-09-07,511260,十年国债ETF,95.577,95.866,95.577,95.689,426.0,4258319.0,-0.05,0.03,0.3,-0.049
2017-09-08,511260,十年国债ETF,95.618,95.857,95.618,95.828,366.0,3658059.0,0.15,0.03,0.25,0.139
2017-09-11,511260,十年国债ETF,95.837,95.877,95.683,95.865,862.0,8620788.0,0.04,0.06,0.2,0.037
2017-09-12,511260,十年国债ETF,95.818,95.897,95.818,95.829,237.0,2366807.0,-0.04,0.02,0.08,-0.036
2017-09-13,511260,十年国债ETF,95.802,95.905,95.802,95.862,199.0,1989393.0,0.03,0.01,0.11,0.033
2017-09-14,511260,十年国债ETF,95.275,95.936,95.275,95.876,347.0,3473908.0,0.01,0.02,0.69,0.014
2017-09-15,511260,十年国债ETF,95.597,96.065,95.597,96.062,171.0,1711662.0,0.19,0.01,0.49,0.186
2017-09-18,511260,十年国债ETF,95.908,96.165,95.908,96.143,680.0,6819123.0,0.08,0.05,0.27,0.081
2017-09-19,511260,十年国债ETF,95.897,96.143,95.897,95.988,212.0,2125625.0,-0.16,0.01,0.26,-0.155
2017-09-20,511260,十年国债ETF,95.991,96.187,95.991,96.092,717.0,7190835.0,0.11,0.05,0.2,0.104
2017-09-21,511260,十年国债ETF,95.986,96.217,95.986,96.147,516.0,5169979.0,0.06,0.04,0.24,0.055
2017-09-22,511260,十年国债ETF,95.97,96.377,95.97,96.321,1421.0,14244148.0,0.18,0.1,0.42,0.174
2017-09-25,511260,十年国债ETF,95.993,96.467,95.993,96.413,1109.0,11124494.0,0.1,0.08,0.49,0.092
2017-09-26,511260,十年国债ETF,96.067,96.368,96.067,96.207,2363.0,23728960.0,-0.21,0.16,0.31,-0.206
2017-09-27,511260,十年国债ETF,96.074,96.28,96.073,96.182,1010.0,10129438.0,-0.03,0.07,0.22,-0.025
2017-09-28,511260,十年国债ETF,96.185,96.312,96.185,96.295,933.0,9367143.0,0.12,0.06,0.13,0.113
2017-09-29,511260,十年国债ETF,96.067,96.067,95.788,95.877,355.0,3551955.0,-0.43,0.02,0.29,-0.418
2017-10-09,511260,十年国债ETF,96.067,96.067,95.978,96.003,1020.0,10217320.0,0.13,0.07,0.09,0.126
2017-10-10,511260,十年国债ETF,96.0,96.067,96.0,96.067,598.0,5989936.0,0.07,0.04,0.07,0.064
2017-10-11,511260,十年国债ETF,96.034,96.039,93.868,95.861,357.0,3574362.0,-0.21,0.02,2.26,-0.206
2017-10-12,511260,十年国债ETF,95.864,95.987,94.874,95.857,757.0,7568549.0,0.0,0.05,1.16,-0.004
2017-10-13,511260,十年国债ETF,95.857,96.035,95.531,95.781,933.0,9318381.0,-0.08,0.06,0.53,-0.076
2017-10-16,511260,十年国债ETF,95.778,95.778,95.369,95.768,1849.0,18469954.0,-0.01,0.13,0.43,-0.013
2017-10-17,511260,十年国债ETF,95.765,95.765,95.431,95.468,1064.0,10620990.0,-0.31,0.07,0.35,-0.3
2017-10-18,511260,十年国债ETF,95.471,95.865,95.467,95.517,373.0,3715475.0,0.05,0.03,0.42,0.049
2017-10-19,511260,十年国债ETF,95.52,95.703,95.467,95.703,1156.0,11526268.0,0.19,0.08,0.25,0.186
2017-10-20,511260,十年国债ETF,95.7,95.7,95.389,95.608,834.0,8315980.0,-0.1,0.06,0.32,-0.095
2017-10-23,511260,十年国债ETF,95.496,95.723,95.496,95.567,1207.0,12037832.0,-0.04,0.08,0.24,-0.041
2017-10-24,511260,十年国债ETF,95.417,95.547,95.417,95.535,1046.0,10420286.0,-0.03,0.07,0.14,-0.032
2017-10-25,511260,十年国债ETF,95.418,95.567,95.367,95.527,390.0,3889053.0,-0.01,0.03,0.21,-0.008
2017-10-26,511260,十年国债ETF,95.367,95.475,95.275,95.475,1303.0,12973871.0,-0.05,0.09,0.21,-0.052
2017-10-27,511260,十年国债ETF,95.175,95.567,95.175,95.467,1348.0,13427947.0,-0.01,0.09,0.41,-0.008
2017-10-30,511260,十年国债ETF,95.464,95.467,94.507,95.267,191.0,1896972.0,-0.21,0.01,1.01,-0.2
2017-10-31,511260,十年国债ETF,95.267,95.517,94.967,95.253,1017.0,10109128.0,-0.01,0.07,0.58,-0.014
2017-11-01,511260,十年国债ETF,95.256,95.267,95.023,95.267,1071.0,10643246.0,0.01,0.07,0.26,0.014
2017-11-02,511260,十年国债ETF,95.07,95.167,95.07,95.167,1183.0,11748173.0,-0.1,0.08,0.1,-0.1
2017-11-03,511260,十年国债ETF,95.067,95.165,95.067,95.067,664.0,6588887.0,-0.11,0.05,0.1,-0.1
2017-11-06,511260,十年国债ETF,95.067,95.082,95.067,95.081,961.0,9538433.0,0.01,0.07,0.02,0.014
2017-11-07,511260,十年国债ETF,95.081,95.082,95.081,95.082,2086.0,20698233.0,0.0,0.14,0.0,0.001
2017-11-08,511260,十年国债ETF,94.967,95.082,94.868,95.067,518.0,5142513.0,-0.02,0.04,0.23,-0.015
2017-11-09,511260,十年国债ETF,94.877,94.967,94.367,94.965,1077.0,10670536.0,-0.11,0.07,0.63,-0.102
2017-11-10,511260,十年国债ETF,94.962,94.962,94.447,94.543,1173.0,11578262.0,-0.44,0.08,0.54,-0.422
2017-11-13,511260,十年国债ETF,94.767,94.767,94.371,94.567,1520.0,15003519.0,0.03,0.1,0.42,0.024
2017-11-14,511260,十年国债ETF,94.567,94.847,94.369,94.847,865.0,8536698.0,0.3,0.06,0.51,0.28
2017-11-15,511260,十年国债ETF,94.844,94.844,93.789,94.155,138.0,1357856.0,-0.73,0.01,1.11,-0.692
2017-11-16,511260,十年国债ETF,94.155,94.265,93.867,93.867,3808.0,37323704.0,-0.31,0.26,0.42,-0.288
2017-11-17,511260,十年国债ETF,93.877,94.057,93.877,94.05,500.0,4902732.0,0.19,0.03,0.19,0.183
2017-11-20,511260,十年国债ETF,94.865,94.865,94.067,94.08,1366.0,13416189.0,0.03,0.09,0.85,0.03
2017-11-21,511260,十年国债ETF,94.08,94.226,94.08,94.098,1379.0,13557515.0,0.02,0.09,0.16,0.018
2017-11-22,511260,十年国债ETF,94.101,95.367,93.906,93.915,544.0,5356633.0,-0.19,0.04,1.55,-0.183
2017-11-23,511260,十年国债ETF,93.918,94.866,93.831,94.747,272.0,2675005.0,0.89,0.02,1.1,0.832
2017-11-24,511260,十年国债ETF,94.747,95.864,93.926,94.067,539.0,5324440.0,-0.72,0.04,2.05,-0.68
2017-11-27,511260,十年国债ETF,94.064,94.738,94.017,94.564,1313.0,12942344.0,0.53,0.09,0.77,0.497
2017-11-28,511260,十年国债ETF,94.564,94.564,93.967,93.967,1003.0,9855942.0,-0.63,0.07,0.63,-0.597
2017-11-29,511260,十年国债ETF,93.701,93.868,92.967,93.321,871.0,8484743.0,-0.69,0.06,0.96,-0.646
2017-11-30,511260,十年国债ETF,93.318,93.867,93.137,93.689,390.0,3817653.0,0.39,0.03,0.78,0.368
2017-12-01,511260,十年国债ETF,93.692,94.057,93.637,93.863,477.0,4673363.0,0.19,0.03,0.45,0.174
2017-12-04,511260,十年国债ETF,93.866,93.955,93.768,93.86,238.0,2328245.0,0.0,0.02,0.2,-0.003
2017-12-05,511260,十年国债ETF,93.867,94.114,93.698,93.861,1554.0,15232159.0,0.0,0.11,0.44,0.001
2017-12-06,511260,十年国债ETF,93.864,93.907,93.701,93.717,736.0,7215394.0,-0.15,0.05,0.22,-0.144
