date,symbol,name,open,high,low,close,volume,amount,pct_change,turnover_rate,source_file,amplitude,change
2021-03-03,159870,,0.973,0.991,0.973,0.988,151165640.0,148421005.0,,,sina:159870,,
2021-03-04,159870,,0.991,0.992,0.936,0.942,207022623.0,197252169.0,,,sina:159870,,
2021-03-05,159870,,0.934,0.947,0.922,0.94,80941942.0,75631120.0,,,sina:159870,,
2021-03-08,159870,,0.954,0.966,0.911,0.912,165515333.0,154642798.0,,,sina:159870,,
2021-03-09,159870,,0.912,0.912,0.87,0.877,117964355.0,105099421.0,,,sina:159870,,
2021-03-10,159870,,0.889,0.899,0.88,0.888,62820029.0,55953097.0,,,sina:159870,,
2021-03-11,159870,,0.89,0.913,0.885,0.908,76971327.0,69498111.0,,,sina:159870,,
2021-03-12,159870,,0.915,0.929,0.907,0.925,88671155.0,81672059.0,,,sina:159870,,
2021-03-15,159870,,0.92,0.922,0.89,0.901,74426809.0,67468065.0,,,sina:159870,,
2021-03-16,159870,,0.901,0.911,0.893,0.909,41027380.0,37113687.0,,,sina:159870,,
2021-03-17,159870,,0.905,0.924,0.893,0.92,51833913.0,47360925.0,,,sina:159870,,
2021-03-18,159870,,0.914,0.948,0.914,0.941,88989088.0,83356940.0,,,sina:159870,,
2021-03-19,159870,,0.922,0.925,0.899,0.908,81494399.0,74215748.0,,,sina:159870,,
2021-03-22,159870,,0.901,0.918,0.888,0.898,68911431.0,61909205.0,,,sina:159870,,
2021-03-23,159870,,0.896,0.898,0.855,0.865,134050873.0,116776776.0,,,sina:159870,,
2021-03-24,159870,,0.853,0.856,0.823,0.827,125959663.0,105152096.0,,,sina:159870,,
2021-03-25,159870,,0.825,0.85,0.824,0.845,97653929.0,82194477.0,,,sina:159870,,
2021-03-26,159870,,0.845,0.863,0.84,0.86,67139138.0,57321482.0,,,sina:159870,,
2021-03-29,159870,,0.862,0.882,0.855,0.87,68163911.0,59409148.0,,,sina:159870,,
