date,symbol,name,open,high,low,close,volume,amount,pct_change,turnover_rate,amplitude,change
2023-12-08,512690,酒ETF,0.701,0.707,0.696,0.704,561003400.0,393824386.8,,,,
2023-12-11,512690,酒ETF,0.694,0.695,0.678,0.695,890357500.0,614791853.7499999,,,,
2023-12-12,512690,酒ETF,0.69,0.7,0.688,0.699,524111900.0,363864686.5749999,,,,
2023-12-13,512690,酒ETF,0.697,0.697,0.673,0.674,1171100300.0,802496480.575,,,,
2023-12-14,512690,酒ETF,0.678,0.681,0.661,0.662,744422600.0,499135353.3,,,,
2023-12-15,512690,酒ETF,0.664,0.678,0.663,0.665,765457600.0,510942948.0,,,,
2023-12-18,512690,酒ETF,0.661,0.668,0.656,0.662,397797600.0,263242561.8,,,,
2023-12-19,512690,酒ETF,0.663,0.668,0.657,0.665,419952100.0,278533230.325,,,,
2023-12-20,512690,酒ETF,0.665,0.667,0.654,0.655,560672400.0,370183952.1,,,,
2023-12-21,512690,酒ETF,0.651,0.67,0.65,0.668,727232300.0,479791509.92499995,,,,
2023-12-22,512690,酒ETF,0.668,0.672,0.661,0.666,586425500.0,390999202.12500006,,,,
2023-12-25,512690,酒ETF,0.664,0.672,0.663,0.672,508260500.0,339390948.87500006,,,,
2023-12-26,512690,酒ETF,0.672,0.672,0.663,0.668,356264100.0,238251616.87499997,,,,
2023-12-27,512690,酒ETF,0.667,0.671,0.661,0.667,573292600.0,382099517.9,,,,
2023-12-28,512690,酒ETF,0.667,0.699,0.665,0.695,1202940800.0,819804155.2,,,,
2023-12-29,512690,酒ETF,0.693,0.7,0.687,0.692,685472800.0,475032650.40000004,,,,
2024-01-02,512690,酒ETF,0.69,0.691,0.672,0.673,710615700.0,484284599.55,,,,
2024-01-03,512690,酒ETF,0.671,0.676,0.664,0.669,626206500.0,419558355.0,,,,
2024-01-04,512690,酒ETF,0.669,0.669,0.652,0.656,903361400.0,597573566.1,,,,
2024-01-05,512690,酒ETF,0.653,0.659,0.646,0.648,574821800.0,374496402.70000005,,,,
2024-01-08,512690,酒ETF,0.648,0.65,0.637,0.637,541234000.0,348013462.0,,,,
2024-01-09,512690,酒ETF,0.64,0.645,0.634,0.638,496067100.0,317110893.675,,,,
2024-01-10,512690,酒ETF,0.637,0.651,0.631,0.643,605836400.0,388038214.20000005,,,,
2024-01-11,512690,酒ETF,0.643,0.651,0.638,0.648,536069300.0,345764698.5,,,,
2024-01-12,512690,酒ETF,0.645,0.65,0.64,0.643,455590600.0,293628141.70000005,,,,
2024-01-15,512690,酒ETF,0.639,0.646,0.636,0.637,439861400.0,281291365.3,,,,
2024-01-16,512690,酒ETF,0.637,0.644,0.632,0.639,455817200.0,290811373.6,,,,
2024-01-17,512690,酒ETF,0.637,0.637,0.618,0.619,624112700.0,391786747.425,,,,
2024-01-18,512690,酒ETF,0.616,0.632,0.61,0.631,720285100.0,448197403.47499996,,,,
2024-01-19,512690,酒ETF,0.627,0.638,0.625,0.633,548190800.0,345771347.1,,,,
2024-01-22,512690,酒ETF,0.632,0.632,0.614,0.617,582217700.0,363158290.375,,,,
2024-01-23,512690,酒ETF,0.617,0.624,0.611,0.619,508229000.0,313958464.75,,,,
2024-01-24,512690,酒ETF,0.622,0.625,0.604,0.62,615164000.0,380017561.0,,,,
2024-01-25,512690,酒ETF,0.618,0.635,0.614,0.633,821045300.0,513153312.5,,,,
2024-01-26,512690,酒ETF,0.629,0.639,0.627,0.632,495784100.0,313211605.175,,,,
2024-01-29,512690,酒ETF,0.632,0.647,0.631,0.636,765005900.0,486926255.35,,,,
