test_year,rule,buy_combo,sell_combo,symbol,name,entry_date,exit_date,entry_close,exit_close,hold_days,status,return_rate,pnl_cny,mark_close,unrealized_return,unrealized_pnl_cny,year,variant
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-19,,1.377,,,open,,,1.37,-0.0050835148874364,-0.5083514887436413,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-20,,1.383,,,open,,,1.37,-0.0093998553868401,-0.9399855386840184,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-21,,1.391,,,open,,,1.37,-0.0150970524802299,-1.5097052480229969,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-22,,1.386,,,open,,,1.37,-0.0115440115440114,-1.1544011544011412,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-25,,1.396,,,open,,,1.37,-0.0186246418338107,-1.862464183381074,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-26,,1.389,,,open,,,1.37,-0.0136789056875449,-1.3678905687544929,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-27,,1.364,,,open,,,1.37,0.0043988269794721,0.4398826979472137,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-28,,1.368,,,open,,,1.37,0.0014619883040936,0.1461988304093608,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-08-29,,1.361,,,open,,,1.37,0.0066127847171197,0.6612784717119791,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-01,,1.344,,,open,,,1.37,0.0193452380952381,1.9345238095238135,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-02,,1.369,,,open,,,1.37,0.0007304601899196,0.0730460189919623,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-03,,1.351,,,open,,,1.37,0.0140636565507032,1.4063656550703296,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-04,,1.365,,,open,,,1.37,0.0036630036630036,0.366300366300365,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-05,,1.351,,,open,,,1.37,0.0140636565507032,1.4063656550703296,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-08,,1.341,,,open,,,1.37,0.0216256524981357,2.162565249813575,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-09,,1.351,,,open,,,1.37,0.0140636565507032,1.4063656550703296,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-10,,1.355,,,open,,,1.37,0.011070110701107,1.1070110701107083,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-11,,1.36,,,open,,,1.37,0.0073529411764705,0.7352941176470562,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-12,,1.342,,,open,,,1.37,0.0208643815201192,2.086438152011927,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159887,银行ETF,2025-09-15,,1.328,,,open,,,1.37,0.0316265060240963,3.162650602409633,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-02,2026-01-13,0.702,0.839,28.0,closed,0.1951566951566952,19.51566951566952,0.9,,,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-03,2026-01-13,0.698,0.839,27.0,closed,0.2020057306590257,20.20057306590257,0.9,,,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-04,2026-01-13,0.707,0.839,26.0,closed,0.1867043847241867,18.67043847241867,0.9,,,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-05,2026-01-13,0.725,0.839,25.0,closed,0.1572413793103448,15.724137931034488,0.9,,,2025,baseline_ma120_dca
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-08,2026-01-13,0.742,0.839,24.0,closed,0.1307277628032344,13.072776280323438,0.9,,,2025,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-15,,1.03,,,open,,,1.072,0.0407766990291262,4.077669902912628,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-16,,1.034,,,open,,,1.072,0.0367504835589942,3.675048355899424,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-19,,1.044,,,open,,,1.072,0.0268199233716475,2.6819923371647514,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-20,,1.054,,,open,,,1.072,0.01707779886148,1.707779886148009,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-21,,1.043,,,open,,,1.072,0.0278044103547461,2.7804410354746123,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-22,,1.042,,,open,,,1.072,0.0287907869481767,2.879078694817672,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-23,,1.047,,,open,,,1.072,0.0238777459407832,2.387774594078329,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-26,,1.049,,,open,,,1.072,0.0219256434699715,2.19256434699715,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-07,,1.101,,,open,,,0.816,-0.2588555858310627,-25.88555858310627,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-08,,1.096,,,open,,,0.816,-0.2554744525547446,-25.547445255474464,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-08,,1.242,,,open,,,1.104,-0.111111111111111,-11.111111111111104,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-11,,1.123,,,open,,,0.816,-0.2733748886910062,-27.337488869100625,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-11,,1.253,,,open,,,1.104,-0.1189146049481243,-11.891460494812431,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-12,,1.122,,,open,,,0.816,-0.2727272727272728,-27.27272727272728,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-12,,1.253,,,open,,,1.104,-0.1189146049481243,-11.891460494812431,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-13,,1.146,,,open,,,0.816,-0.2879581151832461,-28.79581151832461,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-13,,1.262,,,open,,,1.104,-0.1251980982567352,-12.519809825673525,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-14,,1.128,,,open,,,0.816,-0.276595744680851,-27.6595744680851,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-14,,1.234,,,open,,,1.104,-0.105348460291734,-10.534846029173403,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-15,,1.108,,,open,,,0.816,-0.2635379061371842,-26.35379061371842,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-15,,1.218,,,open,,,1.104,-0.0935960591133003,-9.359605911330036,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-18,,1.101,,,open,,,0.816,-0.2588555858310627,-25.88555858310627,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-18,,1.209,,,open,,,1.104,-0.0868486352357319,-8.684863523573194,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-19,,1.117,,,open,,,0.816,-0.2694717994628469,-26.94717994628469,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-20,,1.126,,,open,,,0.816,-0.275310834813499,-27.531083481349903,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),516970,基建ETF,2026-05-20,,1.202,,,open,,,1.104,-0.08153078202995,-8.153078202995001,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-21,,1.093,,,open,,,0.816,-0.2534309240622141,-25.34309240622141,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-22,,1.111,,,open,,,0.816,-0.2655265526552656,-26.55265526552656,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-25,,1.123,,,open,,,0.816,-0.2733748886910062,-27.337488869100625,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-26,,1.114,,,open,,,0.816,-0.2675044883303412,-26.750448833034124,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-27,,1.12,,,open,,,0.816,-0.2714285714285716,-27.14285714285716,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-28,,1.128,,,open,,,0.816,-0.276595744680851,-27.6595744680851,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-05-29,,1.075,,,open,,,0.816,-0.2409302325581395,-24.09302325581395,2026,baseline_ma120_dca
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),515790,光伏ETF,2026-06-01,,1.066,,,open,,,0.816,-0.2345215759849906,-23.452157598499067,2026,baseline_ma120_dca
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-07-25,2024-06-13,0.92,1.058,213.0,closed,0.1499999999999999,14.999999999999991,1.072,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-07-27,2024-06-13,0.915,1.058,211.0,closed,0.1562841530054644,15.62841530054644,1.072,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-07-31,2024-06-13,0.925,1.058,209.0,closed,0.1437837837837838,14.378378378378386,1.072,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-08-02,2024-06-13,0.929,1.058,207.0,closed,0.1388589881593112,13.88589881593112,1.072,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-08-04,2024-06-13,0.931,1.058,205.0,closed,0.1364124597207303,13.641245972073037,1.072,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-08-07,2024-06-13,0.936,1.058,204.0,closed,0.1303418803418803,13.034188034188032,1.072,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159611,电力ETF,2023-08-15,2024-06-13,0.922,1.058,198.0,closed,0.1475054229934924,14.750542299349243,1.072,,,2023,symbol_gap_1d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-15,,1.03,,,open,,,1.072,0.0407766990291262,4.077669902912628,2026,symbol_gap_1d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-19,,1.044,,,open,,,1.072,0.0268199233716475,2.6819923371647514,2026,symbol_gap_1d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-21,,1.043,,,open,,,1.072,0.0278044103547461,2.7804410354746123,2026,symbol_gap_1d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-23,,1.047,,,open,,,1.072,0.0238777459407832,2.387774594078329,2026,symbol_gap_1d
2026,n40_exit60_years0_worst55,月K成交量低位(180日5%) + 周KDIF低位(120日5%),月KKDJ-J高位(180日5%),159611,电力ETF,2026-01-26,,1.049,,,open,,,1.072,0.0219256434699715,2.19256434699715,2026,symbol_gap_1d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-02,2026-01-13,0.702,0.839,28.0,closed,0.1951566951566952,19.51566951566952,0.9,,,2025,symbol_gap_1d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-04,2026-01-13,0.707,0.839,26.0,closed,0.1867043847241867,18.67043847241867,0.9,,,2025,symbol_gap_1d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159663,机床ETF,2025-12-08,2026-01-13,0.742,0.839,24.0,closed,0.1307277628032344,13.072776280323438,0.9,,,2025,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-07,,1.063,,,open,,,0.579,-0.4553151458137348,-45.53151458137348,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-09,,1.083,,,open,,,0.579,-0.4653739612188365,-46.53739612188366,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-13,,1.136,,,open,,,0.579,-0.4903169014084507,-49.03169014084507,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-15,,1.115,,,open,,,0.579,-0.4807174887892377,-48.07174887892377,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-17,,1.111,,,open,,,0.579,-0.4788478847884788,-47.88478847884788,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-20,,1.125,,,open,,,0.579,-0.4853333333333334,-48.53333333333334,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-02-28,,1.114,,,open,,,0.579,-0.4802513464991024,-48.02513464991024,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-02,,1.125,,,open,,,0.579,-0.4853333333333334,-48.53333333333334,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-06,,1.142,,,open,,,0.579,-0.4929947460595446,-49.29947460595447,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-14,,1.084,,,open,,,0.579,-0.4658671586715868,-46.58671586715868,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-16,,1.059,,,open,,,0.579,-0.4532577903682719,-45.3257790368272,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-20,,1.053,,,open,,,0.579,-0.4501424501424501,-45.01424501424501,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-22,,1.068,,,open,,,0.579,-0.4578651685393259,-45.78651685393259,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-24,,1.059,,,open,,,0.579,-0.4532577903682719,-45.3257790368272,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-27,,1.069,,,open,,,0.579,-0.4583723105706268,-45.83723105706268,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-29,,1.069,,,open,,,0.579,-0.4583723105706268,-45.83723105706268,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-03-31,,1.099,,,open,,,0.579,-0.4731574158325751,-47.31574158325751,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159766,旅游ETF,2023-04-03,,1.116,,,open,,,0.579,-0.4811827956989248,-48.118279569892486,2023,symbol_gap_1d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159766,旅游ETF,2025-06-27,,0.676,,,open,,,0.579,-0.1434911242603551,-14.349112426035514,2025,symbol_gap_1d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159766,旅游ETF,2025-06-30,,0.677,,,open,,,0.579,-0.1447562776957165,-14.475627769571652,2025,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-08,2025-10-10,0.992,2.123,588.0,closed,1.140120967741936,114.0120967741936,2.671,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-10,2025-10-10,0.975,2.123,586.0,closed,1.1774358974358976,117.74358974358977,2.671,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-12,2025-10-10,0.956,2.123,584.0,closed,1.22071129707113,122.071129707113,2.671,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-15,2025-10-10,0.967,2.123,583.0,closed,1.1954498448810758,119.54498448810756,2.671,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-17,2025-10-10,0.972,2.123,581.0,closed,1.1841563786008231,118.41563786008234,2.671,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-19,2025-10-10,0.996,2.123,579.0,closed,1.131526104417671,113.1526104417671,2.671,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-05-22,2025-10-10,0.99,2.123,578.0,closed,1.1444444444444448,114.44444444444449,2.671,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159811,5G50ETF,2023-08-15,2025-10-10,1.034,2.123,519.0,closed,1.0531914893617025,105.31914893617022,2.671,,,2023,symbol_gap_1d
2025,n120_exit60_years0_worst0,月KKDJ-K低位(60日15%) + 周KKDJ-J低位(120日5%),15日K布林上轨触及 + 月K成交量高位(180日10%),159811,5G50ETF,2025-04-02,2025-10-10,1.257,2.123,126.0,closed,0.6889419252187752,68.89419252187751,2.671,,,2025,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159813,半导体ETF鹏华,2023-05-22,2024-11-07,0.698,0.82,355.0,closed,0.174785100286533,17.478510028653304,1.43,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159813,半导体ETF鹏华,2023-06-14,2024-11-07,0.704,0.82,338.0,closed,0.1647727272727273,16.47727272727273,1.43,,,2023,symbol_gap_1d
2023,n120_exit60_years0_worst0,周KLON低位(120日10%),15日K布林上轨触及 + 月K成交量高位(180日5%),159813,半导体ETF鹏华,2023-06-16,2024-11-07,0.706,0.82,336.0,closed,0.1614730878186969,16.147308781869697,1.43,,,2023,symbol_gap_1d
