qvix_weight,entry_threshold,max_hold,greed_threshold,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,meaningful_worst_year,selection_score
0.2,65,90,75.0,21,21,0,14,0.6666666666666666,0.05930156554593215,0.022529069767442067,124.5332876464575,0.0,124.5332876464575,1,0.6666666666666666,0.0,0.6666666666666666,-inf
0.3,40,90,65.0,194,194,0,118,0.6082474226804123,0.03733014500272974,0.02663230240549841,724.204813052957,0.0,724.204813052957,3,0.0,0.31709577834364927,0.5299145299145299,-inf
0.3,35,90,65.0,229,229,0,139,0.6069868995633187,0.03463440161916163,0.01866151866151866,793.1277970788012,0.0,793.1277970788012,3,0.0,0.29944691718000466,0.5639097744360902,-inf
0.3,30,90,65.0,251,251,0,150,0.5976095617529881,0.031813757967111014,0.015007898894154659,798.5253249744865,0.0,798.5253249744865,3,0.0,0.290803041170543,0.5611510791366906,-inf
0.3,70,60,75.0,4,4,0,2,0.5,0.0039244325659698875,0.005671065522855401,1.569773026387955,0.0,1.569773026387955,1,0.5,0.0,,-inf
0.3,65,60,75.0,18,18,0,10,0.5555555555555556,0.06953636817917302,0.026572193712993797,125.16546272251145,0.0,125.16546272251145,2,0.0,0.3125,0.625,-inf
0.3,60,60,75.0,29,29,0,16,0.5517241379310345,0.06649712057077486,0.01807228915662651,192.8416496552471,0.0,192.8416496552471,2,0.0,0.3076923076923077,0.6153846153846154,-inf
0.3,55,60,75.0,55,55,0,28,0.509090909090909,0.04714081027069601,0.004484304932735439,259.2744564888281,0.0,259.2744564888281,2,0.0,0.2692307692307692,0.5384615384615384,-inf
0.3,50,60,75.0,91,91,0,49,0.5384615384615384,0.039470083229916804,0.004484304932735439,359.17775739224294,0.0,359.17775739224294,3,0.0,0.28976690635009816,0.5443037974683544,-inf
0.3,45,60,75.0,149,149,0,80,0.5369127516778524,0.032857898135842195,0.016064257028112205,489.58268222404865,0.0,489.58268222404865,3,0.0,0.2700769000841239,0.5151515151515151,-inf
0.3,40,60,75.0,194,194,0,110,0.5670103092783505,0.0338813112517711,0.023729162837585638,657.2974382843594,0.0,657.2974382843594,3,0.0,0.27942068096913625,0.5384615384615384,-inf
0.3,35,60,75.0,229,229,0,127,0.5545851528384279,0.03409452218008981,0.016064257028112205,780.7645579240567,0.0,780.7645579240567,3,0.0,0.2655247720360102,0.556390977443609,-inf
0.3,30,60,75.0,251,251,0,135,0.5378486055776892,0.030455964122449507,0.007170795306388422,764.4446994734826,0.0,764.4446994734826,3,0.0,0.2569603075738515,0.539568345323741,-inf
0.3,70,60,70.0,4,4,0,2,0.5,0.0039244325659698875,0.005671065522855401,1.569773026387955,0.0,1.569773026387955,1,0.5,0.0,,-inf
0.3,65,60,70.0,18,18,0,10,0.5555555555555556,0.0683833865027586,0.026572193712993797,123.09009570496548,0.0,123.09009570496548,2,0.0,0.3125,0.625,-inf
0.3,60,60,70.0,29,29,0,16,0.5517241379310345,0.06872132704070864,0.022241231822070162,199.29184841805508,0.0,199.29184841805508,2,0.0,0.3076923076923077,0.6153846153846154,-inf
0.3,55,60,70.0,55,55,0,30,0.5454545454545454,0.05571816410066543,0.01807228915662651,306.44990255365985,0.0,306.44990255365985,2,0.0,0.28846153846153844,0.5769230769230769,-inf
0.3,30,90,75.0,251,251,0,143,0.5697211155378487,0.027726040068481596,0.016064257028112205,695.9236057188881,0.0,695.9236057188881,3,0.0,0.2711574638105611,0.5504587155963303,-inf
0.3,70,90,70.0,4,4,0,3,0.75,0.009230903603454771,0.011462935243026329,3.6923614413819084,0.0,3.6923614413819084,1,0.75,0.0,,-inf
0.3,65,90,70.0,18,18,0,11,0.6111111111111112,0.0583204128102281,0.021787031255274036,104.97674305841058,0.0,104.97674305841058,2,0.0,0.34375,0.6875,-inf
0.3,60,90,70.0,29,29,0,17,0.5862068965517241,0.05837106731863837,0.022529069767442067,169.27609522405126,0.0,169.27609522405126,2,0.0,0.3269230769230769,0.6538461538461539,-inf
0.3,55,90,70.0,55,55,0,32,0.5818181818181818,0.050707861940213504,0.021044992743106006,278.8932406711743,0.0,278.8932406711743,2,0.0,0.3076923076923077,0.6153846153846154,-inf
0.3,70,90,65.0,4,4,0,2,0.5,0.0004240743172439776,0.00807881123430898,0.16962972689759104,0.0,0.16962972689759104,1,0.5,0.0,,-inf
0.3,65,90,65.0,18,18,0,10,0.5555555555555556,0.051525439740560536,0.023960659436606413,92.74579153300897,0.0,92.74579153300897,2,0.0,0.3125,0.625,-inf
0.3,60,90,65.0,29,29,0,15,0.5172413793103449,0.04728109775620397,0.022241231822070162,137.1151834929915,0.0,137.1151834929915,2,0.0,0.28846153846153844,0.5769230769230769,-inf
0.3,55,90,65.0,55,55,0,26,0.4727272727272727,0.031841301654839754,-0.0014858841010401136,175.12715910161864,0.0,175.12715910161864,2,0.0,0.25,0.5,-inf
0.3,50,90,65.0,91,91,0,46,0.5054945054945055,0.03086484089796352,0.004672897196261738,280.87005217146805,0.0,280.87005217146805,3,0.0,0.3213454253043713,0.4936708860759494,-inf
0.3,45,90,65.0,149,149,0,88,0.5906040268456376,0.03622227421925972,0.022955523672883782,539.7118858669699,0.0,539.7118858669699,3,0.0,0.3334755558863036,0.5050505050505051,-inf
0.4,65,60,65.0,18,18,0,8,0.4444444444444444,0.022079224195466898,-0.01812416499264713,39.74260355184042,0.0,39.74260355184042,2,0.0,0.25,0.5,-inf
0.4,60,60,65.0,21,21,0,9,0.42857142857142855,0.02316017232721256,-0.025983146067415697,48.63636188714637,0.0,48.63636188714637,2,0.0,0.25,0.5,-inf
0.4,55,60,65.0,52,52,0,24,0.46153846153846156,0.031695255740937525,-0.005158335847070039,164.81532985287515,0.0,164.81532985287515,2,0.0,0.24489795918367346,0.4897959183673469,-inf
0.4,50,60,65.0,75,75,0,29,0.38666666666666666,0.013497801949008572,-0.024613220815752457,101.2335146175643,0.0,101.2335146175643,3,0.0,0.19254550849211155,0.4084507042253521,-inf
0.4,45,60,65.0,96,96,0,38,0.3958333333333333,0.013480203784554083,-0.01782446628261597,129.4099563317192,0.0,129.4099563317192,3,0.0,0.17831708321793663,0.4111111111111111,-inf
0.4,40,60,65.0,155,155,0,83,0.535483870967742,0.021128107959385113,0.004314063848144922,327.48567337046927,0.0,327.48567337046927,3,0.0,0.3076605302279643,0.4778761061946903,-inf
0.4,35,60,65.0,212,212,0,123,0.5801886792452831,0.023247680715899107,0.006309080583075777,492.8508311770611,0.0,492.8508311770611,3,0.0,0.30834850878674713,0.5,-inf
0.4,30,60,65.0,240,240,0,138,0.575,0.021002715016226185,0.006086956521739184,504.06516038942846,0.0,504.06516038942846,3,0.0,0.2902499793490705,0.5107913669064749,-inf
0.3,70,90,75.0,4,4,0,3,0.75,0.009230903603454771,0.011462935243026329,3.6923614413819084,0.0,3.6923614413819084,1,0.75,0.0,,-inf
0.3,65,90,75.0,18,18,0,11,0.6111111111111112,0.05947339448664254,0.021787031255274036,107.05211007595656,0.0,107.05211007595656,2,0.0,0.34375,0.6875,-inf
0.3,60,90,75.0,29,29,0,18,0.6206896551724138,0.05841198901202951,0.022529069767442067,169.39476813488557,0.0,169.39476813488557,2,0.0,0.34615384615384615,0.6923076923076923,-inf
0.3,55,90,75.0,55,55,0,34,0.6181818181818182,0.050942055138224064,0.03421727972626187,280.18130326023237,0.0,280.18130326023237,2,0.0,0.3269230769230769,0.6538461538461539,-inf
0.3,50,90,75.0,91,91,0,56,0.6153846153846154,0.04553280530507308,0.025121555915721183,414.34852827616504,0.0,414.34852827616504,3,0.0,0.3066233109970308,0.6329113924050633,-inf
0.3,45,90,75.0,149,149,0,88,0.5906040268456376,0.03455691240415889,0.025121555915721183,514.8979948219675,0.0,514.8979948219675,3,0.0,0.28603160085311985,0.5959595959595959,-inf
0.3,40,90,75.0,194,194,0,118,0.6082474226804123,0.03554933278347899,0.033015320669069426,689.6570559994925,0.0,689.6570559994925,3,0.0,0.2929636441349126,0.6068376068376068,-inf
0.3,35,90,75.0,229,229,0,135,0.5895196506550219,0.031981299228706656,0.025121555915721183,732.3717523373824,0.0,732.3717523373824,3,0.0,0.28029286060967074,0.5698924731182796,-inf
0.4,55,60,75.0,52,52,0,33,0.6346153846153846,0.07724453890112953,0.031049498079255056,401.6716022858736,0.0,401.6716022858736,2,0.0,0.336734693877551,0.673469387755102,-inf
0.4,50,60,75.0,75,75,0,45,0.6,0.05916644605018331,0.02640970735189141,443.74834537637486,0.0,443.74834537637486,3,0.0,0.29877751317741447,0.6338028169014085,-inf
0.4,45,60,75.0,96,96,0,56,0.5833333333333334,0.05448306035499484,0.023059664607924413,523.0373794079504,0.0,523.0373794079504,3,0.0,0.24982847339318598,0.6111111111111112,-inf
0.4,40,60,75.0,155,155,0,107,0.6903225806451613,0.05868729912945875,0.03923205342237068,909.6531365066106,0.0,909.6531365066106,3,0.0,0.36943507890968236,0.6460176991150443,-inf
0.4,35,60,75.0,212,212,0,152,0.7169811320754716,0.06015312578800652,0.039839778862648445,1275.2462667057382,0.0,1275.2462667057382,3,0.0,0.36862297291986756,0.6439393939393939,-inf
0.4,30,60,75.0,240,240,0,168,0.7,0.05565580816233133,0.03868218758652142,1335.739395895952,0.0,1335.739395895952,3,0.0,0.3436921922805322,0.6546762589928058,-inf
0.0,70,90,65.0,24,24,0,15,0.625,0.04157224227382945,0.023681393868895673,99.77338145719068,0.0,99.77338145719068,2,0.5333333333333333,0.12222222222222223,0.5333333333333333,-inf
0.0,65,90,65.0,66,66,0,34,0.5151515151515151,0.020518287034628647,0.004009396400700749,135.42069442854907,0.0,135.42069442854907,2,0.41025641025641024,0.1282051282051282,0.41025641025641024,-inf
0.0,60,90,65.0,113,113,0,65,0.5752212389380531,0.02549556733228161,0.022045855379188906,288.0999108547822,0.0,288.0999108547822,3,0.4827586206896552,0.08824480909247066,0.4827586206896552,-inf
0.0,55,90,65.0,144,144,0,83,0.5763888888888888,0.02261523439938956,0.020482366825565812,325.6593753512097,0.0,325.6593753512097,3,0.4864864864864865,0.08613434983817936,0.4864864864864865,-inf
0.0,50,90,65.0,180,180,0,100,0.5555555555555556,0.020717811995678258,0.016064257028112205,372.92061592220864,0.0,372.92061592220864,3,0.5217391304347826,0.05923325899705095,0.5217391304347826,-inf
0.0,45,90,65.0,207,207,0,113,0.5458937198067633,0.018319857512411726,0.015313935681470214,379.2210505069227,0.0,379.2210505069227,3,0.5277777777777778,0.059016429555472025,0.5277777777777778,-inf
0.0,40,90,65.0,229,229,0,124,0.5414847161572053,0.01999422626276218,0.012810248198558583,457.8677814172539,0.0,457.8677814172539,3,0.5370370370370371,0.05988995202256047,0.5370370370370371,-inf
0.0,35,90,65.0,256,256,0,142,0.5546875,0.02227378565897033,0.016064257028112205,570.2089128696405,0.0,570.2089128696405,3,0.5284552845528455,0.05725714408906375,0.5284552845528455,-inf
0.0,30,90,65.0,270,270,0,152,0.562962962962963,0.024989995997089648,0.01728131240959474,674.7298919214205,0.0,674.7298919214205,3,0.5,0.036986876982906515,0.5354330708661418,-inf
0.0,70,60,75.0,24,24,0,15,0.625,0.04609014135114051,0.021069692058346856,110.61633924273721,0.0,110.61633924273721,2,0.5333333333333333,0.12222222222222223,0.5333333333333333,-inf
0.2,45,60,65.0,175,175,0,119,0.68,0.051606967115980534,0.03270348837209314,903.1219245296594,0.0,903.1219245296594,3,0.0,0.38010886936268967,0.5339805825242718,-inf
0.2,40,60,65.0,212,212,0,134,0.6320754716981132,0.04339226942563872,0.02787153076592086,919.9161118235409,0.0,919.9161118235409,3,0.0,0.32828694657022667,0.5294117647058824,-inf
0.2,35,60,65.0,236,236,0,153,0.6483050847457628,0.04299875849879229,0.026988026202749205,1014.7707005714981,0.0,1014.7707005714981,3,0.0,0.32709213967993134,0.5648854961832062,-inf
0.2,30,60,65.0,266,266,0,171,0.6428571428571429,0.04054731565927816,0.02578844795129187,1078.558596536799,0.0,1078.558596536799,3,0.0,0.3153272064345747,0.5755395683453237,-inf
0.0,70,90,75.0,24,24,0,17,0.7083333333333334,0.063240556465967,0.021069692058346856,151.77733551832083,0.0,151.77733551832083,2,0.6666666666666666,0.05555555555555558,0.6666666666666666,-inf
0.0,65,90,75.0,66,66,0,38,0.5757575757575758,0.04032782348630235,0.012588851186584926,266.1636350095955,0.0,266.1636350095955,2,0.5384615384615384,0.04558404558404561,0.5384615384615384,-inf
0.4,70,60,70.0,3,3,0,2,0.6666666666666666,0.014081762216542745,0.03090315560391743,4.224528664962824,0.0,4.224528664962824,1,0.6666666666666666,0.0,,-inf
0.4,65,60,70.0,18,18,0,10,0.5555555555555556,0.07001677721101235,0.026572193712993797,126.03019897982222,0.0,126.03019897982222,2,0.0,0.3125,0.625,-inf
0.4,60,60,70.0,21,21,0,11,0.5238095238095238,0.06640722549877405,0.022241231822070162,139.4551735474255,0.0,139.4551735474255,2,0.0,0.3055555555555556,0.6111111111111112,-inf
0.4,55,60,70.0,52,52,0,30,0.5769230769230769,0.0752683235017444,0.031049498079255056,391.39528220907084,0.0,391.39528220907084,2,0.0,0.30612244897959184,0.6122448979591837,-inf
0.4,70,60,65.0,3,3,0,1,0.3333333333333333,-0.04009918290889588,-0.042437431991294794,-12.029754872668763,0.0,-12.029754872668763,1,0.3333333333333333,0.0,,-inf
0.4,70,90,65.0,3,3,0,1,0.3333333333333333,-0.04009918290889588,-0.042437431991294794,-12.029754872668763,0.0,-12.029754872668763,1,0.3333333333333333,0.0,,-inf
0.4,65,90,65.0,18,18,0,8,0.4444444444444444,0.022079224195466898,-0.01812416499264713,39.74260355184042,0.0,39.74260355184042,2,0.0,0.25,0.5,-inf
0.4,60,90,65.0,21,21,0,9,0.42857142857142855,0.02316017232721256,-0.025983146067415697,48.63636188714637,0.0,48.63636188714637,2,0.0,0.25,0.5,-inf
0.4,55,90,65.0,52,52,0,24,0.46153846153846156,0.031695255740937525,-0.005158335847070039,164.81532985287515,0.0,164.81532985287515,2,0.0,0.24489795918367346,0.4897959183673469,-inf
0.4,50,90,65.0,75,75,0,29,0.38666666666666666,0.013497801949008572,-0.024613220815752457,101.2335146175643,0.0,101.2335146175643,3,0.0,0.19254550849211155,0.4084507042253521,-inf
0.4,45,90,65.0,96,96,0,38,0.3958333333333333,0.013480203784554083,-0.01782446628261597,129.4099563317192,0.0,129.4099563317192,3,0.0,0.17831708321793663,0.4111111111111111,-inf
0.4,40,90,65.0,155,155,0,83,0.535483870967742,0.021128107959385113,0.004314063848144922,327.48567337046927,0.0,327.48567337046927,3,0.0,0.3076605302279643,0.4778761061946903,-inf
0.4,35,90,65.0,212,212,0,123,0.5801886792452831,0.023801983373940933,0.006309080583075777,504.6020475275478,0.0,504.6020475275478,3,0.0,0.30834850878674713,0.5,-inf
0.4,30,90,65.0,240,240,0,138,0.575,0.0214923490308298,0.006086956521739184,515.8163767399152,0.0,515.8163767399152,3,0.0,0.2902499793490705,0.5107913669064749,-inf
0.4,70,60,75.0,3,3,0,2,0.6666666666666666,0.014081762216542745,0.03090315560391743,4.224528664962824,0.0,4.224528664962824,1,0.6666666666666666,0.0,,-inf
0.4,65,60,75.0,18,18,0,10,0.5555555555555556,0.0683833865027586,0.026572193712993797,123.09009570496548,0.0,123.09009570496548,2,0.0,0.3125,0.625,-inf
0.4,60,60,75.0,21,21,0,12,0.5714285714285714,0.06632192466327742,0.022241231822070162,139.27604179288258,0.0,139.27604179288258,2,0.0,0.3333333333333333,0.6666666666666666,-inf
0.5,35,60,65.0,167,167,0,89,0.5329341317365269,0.019088146026296472,0.0019505851755525772,318.7720386391511,0.0,318.7720386391511,3,0.0,0.2900498514985224,0.5038759689922481,-inf
0.5,30,60,65.0,219,219,0,124,0.5662100456621004,0.01819242002760889,0.0045632333767926525,398.41399860463474,0.0,398.41399860463474,3,0.0,0.29265765326098425,0.5072463768115942,-inf
0.4,70,90,75.0,3,3,0,3,1.0,0.03094971103936987,0.043307943416757366,9.28491331181096,0.0,9.28491331181096,1,1.0,0.0,,-inf
0.4,65,90,75.0,18,18,0,11,0.6111111111111112,0.0583204128102281,0.021787031255274036,104.97674305841058,0.0,104.97674305841058,2,0.0,0.34375,0.6875,-inf
0.4,60,90,75.0,21,21,0,13,0.6190476190476191,0.056256873015416285,0.021044992743106006,118.1394333323742,0.0,118.1394333323742,2,0.0,0.3611111111111111,0.7222222222222222,-inf
0.4,55,90,75.0,52,52,0,36,0.6923076923076923,0.0750929167966411,0.03955364905867964,390.4831673425337,0.0,390.4831673425337,2,0.0,0.3673469387755102,0.7346938775510204,-inf
0.4,50,90,75.0,75,75,0,48,0.64,0.057630004860350637,0.03421727972626187,432.22503645262975,0.0,432.22503645262975,3,0.0,0.3186960140559087,0.676056338028169,-inf
0.4,45,90,75.0,96,96,0,59,0.6145833333333334,0.05285251286556918,0.02509613340414507,507.38412350946413,0.0,507.38412350946413,3,0.0,0.26314547656787574,0.6444444444444445,-inf
0.4,40,90,75.0,155,155,0,110,0.7096774193548387,0.05758452810759592,0.04044750430292621,892.5601856677367,0.0,892.5601856677367,3,0.0,0.3729855251975454,0.672566371681416,-inf
0.4,35,90,75.0,212,212,0,155,0.7311320754716981,0.05775178637665675,0.04044750430292621,1224.337871185123,0.0,1224.337871185123,3,0.0,0.37162820585755957,0.6666666666666666,-inf
0.4,30,90,75.0,240,240,0,171,0.7125,0.051584210709112045,0.03868218758652142,1238.0210570186891,0.0,1238.0210570186891,3,0.0,0.3474755987071222,0.6762589928057554,-inf
0.4,70,90,70.0,3,3,0,3,1.0,0.03094971103936987,0.043307943416757366,9.28491331181096,0.0,9.28491331181096,1,1.0,0.0,,-inf
0.4,65,90,70.0,18,18,0,11,0.6111111111111112,0.05995380351848185,0.021787031255274036,107.91684633326733,0.0,107.91684633326733,2,0.0,0.34375,0.6875,-inf
0.4,60,90,70.0,21,21,0,12,0.5714285714285714,0.05634217385091291,0.021044992743106006,118.31856508691712,0.0,118.31856508691712,2,0.0,0.3333333333333333,0.6666666666666666,-inf
0.4,55,90,70.0,52,52,0,33,0.6346153846153846,0.07311670139725594,0.03955364905867964,380.2068472657309,0.0,380.2068472657309,2,0.0,0.336734693877551,0.673469387755102,-inf
0.0,65,60,75.0,66,66,0,33,0.5,0.021004391978626098,-0.004890640760205955,138.62898705893224,0.0,138.62898705893224,2,0.41025641025641024,0.1096866096866097,0.41025641025641024,-inf
0.5,70,60,70.0,2,2,0,1,0.5,0.005316532553784503,0.005316532553784503,1.0633065107569006,0.0,1.0633065107569006,1,0.5,0.0,,-inf
0.5,65,60,70.0,14,14,0,7,0.5,0.05351033423364757,0.005316532553784503,74.9144679271066,0.0,74.9144679271066,2,0.0,0.2916666666666667,0.5833333333333334,-inf
0.5,60,60,70.0,25,25,0,14,0.56,0.08211094493182629,0.025680087051142664,205.2773623295657,0.0,205.2773623295657,2,0.0,0.3181818181818182,0.6363636363636364,-inf
0.5,55,60,70.0,46,46,0,28,0.6086956521739131,0.08730579805088003,0.03195406639214238,401.6066710340481,0.0,401.6066710340481,2,0.0,0.32558139534883723,0.6511627906976745,-inf
0.5,50,60,70.0,58,58,0,33,0.5689655172413793,0.07166376552027963,0.02980197797201667,415.64984001762184,0.0,415.64984001762184,3,0.0,0.2880805404834083,0.6111111111111112,-inf
0.0,60,60,75.0,113,113,0,64,0.5663716814159292,0.026225875334101624,0.01807228915662651,296.35239127534834,0.0,296.35239127534834,3,0.0,0.2785747552656614,0.5344827586206896,-inf
0.0,55,60,75.0,144,144,0,79,0.5486111111111112,0.023765875820395046,0.012048192771084265,342.22861181368864,0.0,342.22861181368864,3,0.0,0.27060743788004804,0.5,-inf
0.5,70,60,65.0,2,2,0,0,0.0,-0.05120985851915266,-0.05120985851915266,-10.241971703830533,0.0,-10.241971703830533,1,0.0,0.0,,-inf
0.5,65,60,65.0,14,14,0,6,0.42857142857142855,0.008434402999749941,-0.027550269291612084,11.808164199649918,0.0,11.808164199649918,2,0.0,0.25,0.5,-inf
0.5,60,60,65.0,25,25,0,12,0.48,0.0366664091326196,-0.0034217279726261873,91.666022831549,0.0,91.666022831549,2,0.0,0.2727272727272727,0.5454545454545454,-inf
0.5,55,60,65.0,46,46,0,25,0.5434782608695652,0.04298308328203344,0.006056908992742582,197.72218309735382,0.0,197.72218309735382,2,0.0,0.29069767441860467,0.5813953488372093,-inf
0.5,50,60,65.0,58,58,0,30,0.5172413793103449,0.028601264583746566,0.001324808412321965,165.8873345857301,0.0,165.8873345857301,3,0.0,0.4086214608255646,0.5370370370370371,-inf
0.5,45,60,65.0,87,87,0,42,0.4827586206896552,0.024895386390771202,-0.002586206896551646,216.58986159970945,0.0,216.58986159970945,3,0.0,0.4082887651866576,0.4878048780487805,-inf
0.5,40,60,65.0,115,115,0,55,0.4782608695652174,0.018106221050249432,-0.0034217279726261873,208.22154207786843,0.0,208.22154207786843,3,0.0,0.3285905936331745,0.4766355140186916,-inf
0.5,60,90,65.0,25,25,0,12,0.48,0.0366664091326196,-0.0034217279726261873,91.666022831549,0.0,91.666022831549,2,0.0,0.2727272727272727,0.5454545454545454,-inf
0.5,55,90,65.0,46,46,0,25,0.5434782608695652,0.04298308328203344,0.006056908992742582,197.72218309735382,0.0,197.72218309735382,2,0.0,0.29069767441860467,0.5813953488372093,-inf
0.5,50,90,65.0,58,58,0,30,0.5172413793103449,0.028601264583746566,0.001324808412321965,165.8873345857301,0.0,165.8873345857301,3,0.0,0.4086214608255646,0.5370370370370371,-inf
0.5,45,90,65.0,87,87,0,42,0.4827586206896552,0.024895386390771202,-0.002586206896551646,216.58986159970945,0.0,216.58986159970945,3,0.0,0.4082887651866576,0.4878048780487805,-inf
0.5,40,90,65.0,115,115,0,55,0.4782608695652174,0.018106221050249432,-0.0034217279726261873,208.22154207786843,0.0,208.22154207786843,3,0.0,0.3285905936331745,0.4766355140186916,-inf
0.5,35,90,65.0,167,167,0,89,0.5329341317365269,0.01954728352314345,0.0019505851755525772,326.4396348364956,0.0,326.4396348364956,3,0.0,0.2900498514985224,0.5038759689922481,-inf
0.5,30,90,65.0,219,219,0,124,0.5662100456621004,0.01854253857543284,0.0045632333767926525,406.08159480197924,0.0,406.08159480197924,3,0.0,0.29265765326098425,0.5072463768115942,-inf
0.5,70,60,75.0,2,2,0,1,0.5,0.005524723047517777,0.005524723047517777,1.1049446095035553,0.0,1.1049446095035553,1,0.5,0.0,,-inf
0.5,65,60,75.0,14,14,0,7,0.5,0.05407933664481264,0.005524723047517777,75.7110713027377,0.0,75.7110713027377,2,0.0,0.2916666666666667,0.5833333333333334,-inf
0.5,60,60,75.0,25,25,0,14,0.56,0.0818299390157648,0.03090315560391743,204.57484753941196,0.0,204.57484753941196,2,0.0,0.3181818181818182,0.6363636363636364,-inf
0.5,55,60,75.0,46,46,0,29,0.6304347826086957,0.08735994756280839,0.0351631376686008,401.8557587889186,0.0,401.8557587889186,2,0.0,0.3372093023255814,0.6744186046511628,-inf
0.5,50,60,75.0,58,58,0,36,0.6206896551724138,0.07331544601894137,0.031049498079255056,425.22958690985996,0.0,425.22958690985996,3,0.0,0.31426968052735443,0.6666666666666666,-inf
0.5,45,60,75.0,87,87,0,56,0.6436781609195402,0.06623534901861029,0.03283898305084754,576.2475364619096,0.0,576.2475364619096,3,0.0,0.2846109116132406,0.6707317073170732,-inf
0.5,40,60,75.0,115,115,0,72,0.6260869565217392,0.05432127980732786,0.03090315560391743,624.6947177842703,0.0,624.6947177842703,3,0.0,0.2939872599962299,0.6448598130841121,-inf
0.5,35,60,75.0,167,167,0,110,0.6586826347305389,0.05257528816951478,0.032128514056224855,878.0073124308968,0.0,878.0073124308968,3,0.0,0.33069918672429743,0.6511627906976745,-inf
0.5,30,60,75.0,219,219,0,147,0.6712328767123288,0.05030125827534869,0.032258064516129004,1101.5975562301364,0.0,1101.5975562301364,3,0.0,0.32753824296847933,0.6521739130434783,-inf
0.5,50,90,75.0,58,58,0,39,0.6724137931034483,0.07132866861829569,0.03955364905867964,413.706277986115,0.0,413.706277986115,3,0.0,0.34045882057130067,0.7222222222222222,-inf
0.5,45,90,75.0,87,87,0,59,0.6781609195402298,0.06464511061857532,0.038659793814433074,562.4124623816053,0.0,562.4124623816053,3,0.0,0.2968871485611417,0.7073170731707317,-inf
0.5,40,90,75.0,115,115,0,75,0.6521739130434783,0.05298096623814727,0.031563845050215145,609.2811117386935,0.0,609.2811117386935,3,0.0,0.30149712325136646,0.6728971962616822,-inf
0.5,35,90,75.0,167,167,0,113,0.6766467065868264,0.052265302352411856,0.03393425238600223,872.8305492852779,0.0,872.8305492852779,3,0.0,0.3352214893843025,0.6744186046511628,-inf
0.5,30,90,75.0,219,219,0,150,0.684931506849315,0.050064876396553305,0.03369065849923425,1096.4207930845173,0.0,1096.4207930845173,3,0.0,0.33189943002235067,0.6739130434782609,-inf
0.5,70,90,70.0,2,2,0,1,0.5,0.005316532553784503,0.005316532553784503,1.0633065107569006,0.0,1.0633065107569006,1,0.5,0.0,,-inf
0.0,35,60,75.0,256,256,0,136,0.53125,0.03289617693714763,0.009058293958673413,842.1421295909793,0.0,842.1421295909793,3,0.0,0.25388187364713727,0.5121951219512195,-inf
0.0,30,60,75.0,270,270,0,148,0.5481481481481482,0.040777450176640216,0.014365146192038547,1100.991154769286,0.0,1100.991154769286,3,0.0,0.26310575289078586,0.5196850393700787,-inf
0.0,70,60,70.0,24,24,0,17,0.7083333333333334,0.055762887761211605,0.02710312184152186,133.83093062690784,0.0,133.83093062690784,2,0.6666666666666666,0.05555555555555558,0.6666666666666666,-inf
0.0,50,60,75.0,180,180,0,96,0.5333333333333333,0.026275789857876954,0.010381783687819723,472.9642174417852,0.0,472.9642174417852,3,0.0,0.25667761785322446,0.5217391304347826,-inf
0.0,45,60,75.0,207,207,0,107,0.5169082125603864,0.023535837318880527,0.0038699690402475007,487.19183250082693,0.0,487.19183250082693,3,0.0,0.24717626844370766,0.5208333333333334,-inf
0.0,70,60,65.0,24,24,0,15,0.625,0.0447657199225962,0.023681393868895673,107.43772781423088,0.0,107.43772781423088,2,0.5333333333333333,0.12222222222222223,0.5333333333333333,-inf
0.5,65,90,70.0,14,14,0,7,0.5,0.035457943662314854,0.010389063133414533,49.641121127240794,0.0,49.641121127240794,2,0.0,0.2916666666666667,0.5833333333333334,-inf
0.5,60,90,70.0,25,25,0,14,0.56,0.06309893856208988,0.025680087051142664,157.74734640522473,0.0,157.74734640522473,2,0.0,0.3181818181818182,0.6363636363636364,-inf
0.5,55,90,70.0,46,46,0,28,0.6086956521739131,0.07033715602933659,0.03195406639214238,323.5509177349483,0.0,323.5509177349483,2,0.0,0.32558139534883723,0.6511627906976745,-inf
0.5,50,90,70.0,58,58,0,33,0.5689655172413793,0.05820587702043485,0.02980197797201667,337.59408671852214,0.0,337.59408671852214,3,0.0,0.2880805404834083,0.6111111111111112,-inf
0.0,40,60,75.0,229,229,0,120,0.5240174672489083,0.027325181188690678,0.007181328545780907,625.7466492210165,0.0,625.7466492210165,3,0.0,0.25044571222767226,0.5092592592592593,-inf
0.8,45,60,75.0,63,63,0,36,0.5714285714285714,0.05490074351851997,0.006086956521739184,345.8746841666758,0.0,345.8746841666758,3,0.0,0.40994110335255873,0.5789473684210527,-inf
0.5,70,90,65.0,2,2,0,0,0.0,-0.05120985851915266,-0.05120985851915266,-10.241971703830533,0.0,-10.241971703830533,1,0.0,0.0,,-inf
0.5,65,90,65.0,14,14,0,6,0.42857142857142855,0.008434402999749941,-0.027550269291612084,11.808164199649918,0.0,11.808164199649918,2,0.0,0.25,0.5,-inf
0.2,70,60,65.0,5,5,0,3,0.6,0.004787505818209215,0.022241231822070162,2.3937529091046073,0.0,2.3937529091046073,1,0.6,0.0,,-inf
