source,category,symbol,display_name,entry_date,exit_date,ret,cash_before,cash_after,param_id,entry_year,source_type,win,ret_pct,holding_calendar_days,caliber,buy_low,sell_high,strategy_id,signal_date,entry_close,exit_close,return,hold_days,buy_target,buy_frequency,buy_combo,buy_threshold,sell_frequency,sell_combo,sell_threshold,max_hold,exit_rule,train_score,selected_for_year,selector_score_func,entry_dt,exit_dt,portfolio_weight,applied_return,equity,priority,decision_date,mom20,mom60,mom120,vol20,amount20,history,dist,score,ret_raw
空仓补偿_shadow_s1,金融/地产,159887,银行ETF,2024-07-05,2024-07-18,0.04822834645669283,13199.535172252867,13836.12692760758,i20_h20_ma120_mix120_defensive_rs_a40_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,1.016,1.065,,,,,,,,,,,,,,,,,,,,100.0,2024-07-04,0.03277060575968238,0.09129066107030437,0.22497055359246176,0.14292671792478234,31170083.0,759.0,0.08193395694804462,1.0,0.04822834645669283
主策略,消费/农业/传媒,512980,传媒ETF,2024-07-19,2024-09-13,-0.030741912325797816,13836.12692760758,13410.777926670458,,2024.0,主策略,False,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00243,2024-07-18,0.593,0.575,-0.0307419123257978,40.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+KDJ_D+RSI6+LON+AMOUNT,5/5,40.0,仅最大持有期,5.418702806095758,2024.0,sortino_trade,2024-07-19,2024-09-13,1.0,-0.0307419123257978,5871.855356039456,1000.0,,,,,,,,,,-0.0307419123257978
主策略,消费/农业/传媒,512980,传媒ETF,2024-09-19,2024-11-21,0.3579472784688347,13410.777926670458,18211.12938767207,,2024.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00243,2024-09-18,0.583,0.792,0.3579472784688347,40.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+KDJ_D+RSI6+LON+AMOUNT,5/5,40.0,仅最大持有期,5.418702806095758,2024.0,sortino_trade,2024-09-19,2024-11-21,1.0,0.3579472784688347,7973.670000296429,1000.0,,,,,,,,,,0.3579472784688347
主策略,宽基/风格指数,159902,中小板ETF,2024-12-19,2025-02-24,0.04386389584253236,18211.12938767207,19009.940470307796,,2024.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00171,2024-12-18,3.41,3.561,0.0438638958425323,40.0,2个月,日K,KD+KDJ_J+DIF+EMV+VOL,5/5,15日K,KDJ_K+RSI6+DIF+EMV+AMOUNT,5/5,40.0,仅最大持有期,-3.2643304934805288e-06,2024.0,sortino_trade,2024-12-19,2025-02-24,1.0,0.0438638958425323,8323.426230672156,1000.0,,,,,,,,,,0.0438638958425323
空仓补偿_shadow_s1,新能源/高端制造,159663,机床ETF,2025-02-26,2025-03-26,-0.045304777594728174,19009.940470307796,18148.69934521148,i20_h20_ma120_mix120_defensive_rs_a40_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,1.214,1.159,,,,,,,,,,,,,,,,,,,,100.0,2025-02-25,0.14451988360814738,0.20654396728016367,0.5838926174496644,0.3158232310903334,8245616.5,565.0,0.23122940342761722,0.8736842105263158,-0.045304777594728174
空仓补偿_shadow_s1,新能源/高端制造,159663,机床ETF,2025-03-28,2025-04-03,-0.03668122270742358,18148.69934521148,17482.982862679706,i20_h20_ma120_mix120_defensive_rs_a40_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,1.145,1.103,,,,,,,,,,,,,,,,,,,,100.0,2025-03-27,-0.04163197335553703,0.11639185257032025,0.5184696569920844,0.31839039674304015,11304463.5,587.0,0.1089077114527719,0.9294117647058824,-0.03668122270742358
主策略,军工/基建/交通/央企,512660,军工ETF,2025-04-07,2025-06-06,0.12899814859034664,17482.982862679706,19738.255283802147,,2025.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00009,2025-04-03,0.927,1.047,0.1289981485903466,40.0,2个月,日K,KDJ_D+RSI6+DIF+EMV+LON,5/5,15日K,KD+KDJ_K+RSI6+DIF+VOL,5/5,40.0,仅最大持有期,0.6773704614667067,2025.0,sortino_trade,2025-04-07,2025-06-06,1.0,0.1289981485903466,9397.132804357192,1000.0,,,,,,,,,,0.1289981485903466
空仓补偿_shadow_s1,金融/地产,159887,银行ETF,2025-06-10,2025-07-08,0.07973174366616997,19738.255283802147,21312.020794507684,i20_h20_ma120_mix120_defensive_rs_a40_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,1.342,1.449,,,,,,,,,,,,,,,,,,,,100.0,2025-06-09,0.0389408099688473,0.09794238683127565,0.1650655021834062,0.11057369661752946,71147313.0,982.0,0.08210418159449495,1.0,0.07973174366616997
空仓补偿_shadow_s1,补充行业/风格,159851,金融科技ETF,2025-07-10,2025-07-29,0.07556502945958377,21312.020794507684,22922.464273687918,i20_h20_ma120_mix120_defensive_rs_a40_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,0.8163151236342724,0.878,,,,,,,,,,,,,,,,,,,,100.0,2025-07-09,0.15955983493810177,0.2591486183719194,0.2870229007633589,0.4195929886987583,760843673.0,1044.0,0.14753726433287206,0.9846153846153847,0.07556502945958377
主策略,消费/农业/传媒,159996,家电ETF,2025-07-30,2025-09-24,0.11554792787840129,22922.464273687918,25571.10752237924,,2025.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00250,2025-07-29,1.388,1.549,0.1155479278784012,40.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+RSI6+LON+AMOUNT,4/4,40.0,反向信号提前退出,4.631414050001935,2025.0,sortino_trade,2025-07-30,2025-09-24,1.0,0.1155479278784012,10482.952027898817,1000.0,,,,,,,,,,0.1155479278784012
主策略,军工/基建/交通/央企,512660,军工ETF,2025-10-24,2025-12-19,0.03849180495026805,25571.10752237924,26555.385605492993,,2025.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00009,2025-10-23,1.208,1.255,0.038491804950268,40.0,2个月,日K,KDJ_D+RSI6+DIF+EMV+LON,5/5,15日K,KD+KDJ_K+RSI6+DIF+VOL,5/5,40.0,仅最大持有期,0.6773704614667067,2025.0,sortino_trade,2025-10-24,2025-12-19,1.0,0.038491804950268,10886.459772659711,1000.0,,,,,,,,,,0.038491804950268
空仓补偿_shadow_s1,周期资源/公用事业,512400,有色金属ETF,2025-12-23,2026-01-22,0.20279720279720292,26555.385605492993,31940.74352548808,i20_h20_ma120_mix120_defensive_rs_a40_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,1.859,2.236,,,,,,,,,,,,,,,,,,,,100.0,2025-12-22,0.12759462759462759,0.24544841537424134,0.623022847100176,0.2849819261945362,711672334.5,2016.0,0.21762825090921067,0.968421052631579,0.20279720279720292
空仓补偿_shadow_s1,周期资源/公用事业,512400,有色金属ETF,2026-01-26,2026-01-30,-0.03106876553438287,31940.74352548808,30948.384053900834,i20_h20_ma120_mix120_defensive_rs_a40_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,2.414,2.339,,,,,,,,,,,,,,,,,,,,100.0,2026-01-23,0.22685928303905833,0.2998866213151927,0.7928068803752935,0.30220017889010403,1987620724.5,2038.0,0.3676216226962763,0.9846153846153847,-0.03106876553438287
主策略,金融/地产,159887,银行ETF,2026-02-02,2026-04-08,0.024154440110393027,30948.384053900834,31695.924943044225,,2026.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00351,2026-01-30,1.262,1.293,0.024154440110393,40.0,2个月,月K,KD+KDJ_D+EMV+VOL,4/4,月K,KDJ_D+RSI6+DIF+EMV+AMOUNT,5/5,40.0,仅最大持有期,9.064014046267197,2026.0,sortino_trade,2026-02-02,2026-04-08,1.0,0.024154440110393,11149.416113252624,1000.0,,,,,,,,,,0.024154440110393
主策略,消费/农业/传媒,159996,家电ETF,2026-04-09,2026-06-09,0.034526707516638,31695.924943044225,32790.28087302202,,2026.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00250,2026-04-08,1.431,1.481,0.034526707516638,40.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+RSI6+LON+AMOUNT,4/4,40.0,反向信号提前退出,4.660178453401736,2026.0,sortino_trade,2026-04-09,2026-06-09,1.0,0.034526707516638,11534.368742376188,1000.0,,,,,,,,,,0.034526707516638
主策略,消费/农业/传媒,159825,农业ETF,2026-06-15,2026-07-01,-0.030007256658682313,32790.28087302202,31806.334498954966,,2026.0,主策略,False,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00250,2026-06-12,0.709,0.688,-0.0300072566586823,11.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+RSI6+LON+AMOUNT,4/4,40.0,反向信号提前退出,4.660178453401736,2026.0,sortino_trade,2026-06-15,2026-07-01,1.0,-0.0300072566586823,11188.25397912782,1000.0,,,,,,,,,,-0.0300072566586823
