source,category,symbol,display_name,entry_date,exit_date,ret,cash_before,cash_after,param_id,entry_year,source_type,win,ret_pct,holding_calendar_days,caliber,buy_low,sell_high,strategy_id,signal_date,entry_close,exit_close,return,hold_days,buy_target,buy_frequency,buy_combo,buy_threshold,sell_frequency,sell_combo,sell_threshold,max_hold,exit_rule,train_score,selected_for_year,selector_score_func,entry_dt,exit_dt,portfolio_weight,applied_return,equity,priority,decision_date,mom20,mom60,mom120,vol20,amount20,history,dist,score,ret_raw
主策略,消费/农业/传媒,512980,传媒ETF,2024-09-19,2024-11-21,0.3579472784688347,11650.877324450592,15821.27715451194,,2024.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00243,2024-09-18,0.583,0.792,0.3579472784688347,40.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+KDJ_D+RSI6+LON+AMOUNT,5/5,40.0,仅最大持有期,5.418702806095758,2024.0,sortino_trade,2024-09-19,2024-11-21,1.0,0.3579472784688347,7973.670000296429,1000.0,,,,,,,,,,0.3579472784688347
主策略,宽基/风格指数,159902,中小板ETF,2024-12-19,2025-02-24,0.04386389584253236,15821.27715451194,16515.26000771329,,2024.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00171,2024-12-18,3.41,3.561,0.0438638958425323,40.0,2个月,日K,KD+KDJ_J+DIF+EMV+VOL,5/5,15日K,KDJ_K+RSI6+DIF+EMV+AMOUNT,5/5,40.0,仅最大持有期,-3.2643304934805288e-06,2024.0,sortino_trade,2024-12-19,2025-02-24,1.0,0.0438638958425323,8323.426230672156,1000.0,,,,,,,,,,0.0438638958425323
空仓补偿_shadow_s1,新能源/高端制造,159663,机床ETF,2025-02-26,2025-04-03,-0.09143327841845139,16515.26000771329,15005.215641274923,i20_h40_ma40_stable_rs_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,1.214,1.103,,,,,,,,,,,,,,,,,,,,100.0,2025-02-25,0.14451988360814738,0.20654396728016367,0.5838926174496644,0.3158232310903334,8245616.5,565.0,0.12635723660661013,0.8233333333333333,-0.09143327841845139
主策略,军工/基建/交通/央企,512660,军工ETF,2025-04-07,2025-06-06,0.12899814859034664,15005.215641274923,16940.8606781983,,2025.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00009,2025-04-03,0.927,1.047,0.1289981485903466,40.0,2个月,日K,KDJ_D+RSI6+DIF+EMV+LON,5/5,15日K,KD+KDJ_K+RSI6+DIF+VOL,5/5,40.0,仅最大持有期,0.6773704614667067,2025.0,sortino_trade,2025-04-07,2025-06-06,1.0,0.1289981485903466,9397.132804357192,1000.0,,,,,,,,,,0.1289981485903466
空仓补偿_shadow_s1,医药医疗,159992,创新药ETF,2025-06-10,2025-07-29,0.14372716199756397,16940.8606781983,19375.722505271868,i20_h40_ma40_stable_rs_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,0.821,0.939,,,,,,,,,,,,,,,,,,,,100.0,2025-06-09,0.11491108071135425,0.13351877607788598,0.11643835616438358,0.21355415168417077,436621444.0,1250.0,0.09690444145356647,0.7428571428571429,0.14372716199756397
主策略,消费/农业/传媒,159996,家电ETF,2025-07-30,2025-09-24,0.11554792787840129,19375.722505271868,21614.54709190294,,2025.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00250,2025-07-29,1.388,1.549,0.1155479278784012,40.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+RSI6+LON+AMOUNT,4/4,40.0,反向信号提前退出,4.631414050001935,2025.0,sortino_trade,2025-07-30,2025-09-24,1.0,0.1155479278784012,10482.952027898817,1000.0,,,,,,,,,,0.1155479278784012
主策略,军工/基建/交通/央企,512660,军工ETF,2025-10-24,2025-12-19,0.03849180495026805,21614.54709190294,22446.530022652852,,2025.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00009,2025-10-23,1.208,1.255,0.038491804950268,40.0,2个月,日K,KDJ_D+RSI6+DIF+EMV+LON,5/5,15日K,KD+KDJ_K+RSI6+DIF+VOL,5/5,40.0,仅最大持有期,0.6773704614667067,2025.0,sortino_trade,2025-10-24,2025-12-19,1.0,0.038491804950268,10886.459772659711,1000.0,,,,,,,,,,0.038491804950268
空仓补偿_shadow_s1,周期资源/公用事业,512400,有色金属ETF,2025-12-23,2026-01-30,0.25820333512641214,22446.530022652852,28242.29893651696,i20_h40_ma40_stable_rs_hist250_amt2000000_v0.6_ac1.0,,空仓补偿,,,,,,,,,1.859,2.339,,,,,,,,,,,,,,,,,,,,100.0,2025-12-22,0.12759462759462759,0.24544841537424134,0.623022847100176,0.2849819261945362,711672334.5,2016.0,0.06309806460896494,0.8666666666666666,0.25820333512641214
主策略,金融/地产,159887,银行ETF,2026-02-02,2026-04-08,0.024154440110393027,28242.29893651696,28924.475854758875,,2026.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00351,2026-01-30,1.262,1.293,0.024154440110393,40.0,2个月,月K,KD+KDJ_D+EMV+VOL,4/4,月K,KDJ_D+RSI6+DIF+EMV+AMOUNT,5/5,40.0,仅最大持有期,9.064014046267197,2026.0,sortino_trade,2026-02-02,2026-04-08,1.0,0.024154440110393,11149.416113252624,1000.0,,,,,,,,,,0.024154440110393
主策略,消费/农业/传媒,159996,家电ETF,2026-04-09,2026-06-09,0.034526707516638,28924.475854758875,29923.142772668194,,2026.0,主策略,True,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00250,2026-04-08,1.431,1.481,0.034526707516638,40.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+RSI6+LON+AMOUNT,4/4,40.0,反向信号提前退出,4.660178453401736,2026.0,sortino_trade,2026-04-09,2026-06-09,1.0,0.034526707516638,11534.368742376188,1000.0,,,,,,,,,,0.034526707516638
主策略,消费/农业/传媒,159825,农业ETF,2026-06-15,2026-07-01,-0.030007256658682313,29923.142772668194,29025.231347454344,,2026.0,主策略,False,,,profit_best_ema25_style,0.25,0.9,PBS_b25_s90_00250,2026-06-12,0.709,0.688,-0.0300072566586823,11.0,2个月,15日K,KD+KDJ_J+RSI6+DIF+VOL,5/5,15日K,KD+RSI6+LON+AMOUNT,4/4,40.0,反向信号提前退出,4.660178453401736,2026.0,sortino_trade,2026-06-15,2026-07-01,1.0,-0.0300072566586823,11188.25397912782,1000.0,,,,,,,,,,-0.0300072566586823
