window,recent_weight,category,test_year,strategy_id,train_years,train_count,train_avg_return,train_win_rate,train_compound_return,train_vol,train_downside_vol,train_mdd,train_max_loss,train_calendar_compound,train_broad_compound,train_excess_compound,train_excess_avg_annual,train_excess_vol_annual,score_profit_first,score_compound,score_avg_return,score_win_rate,score_sharpe_trade,score_sortino_trade,score_calmar_trade,score_excess_compound_calendar,score_excess_avg_calendar,score_sharpe_excess_calendar,score_composite_risk,score_drawdown_guard,selected_score,score_func,buy_low,sell_high,buy_target,buy_frequency,buy_combo,buy_threshold,sell_frequency,sell_combo,sell_threshold,max_hold,exit_rule
5y,none,新能源/高端制造,2026,PBS_b25_s90_00216,2021/2022/2023/2024/2025,6,0.1252543198445333,0.5,0.7881035494537489,0.2279878612294475,0.1114819617001443,0.1264493465114443,-0.1639708421951972,0.7881035494537489,0.0729559491848368,0.7151476002689121,0.1741491231185434,0.4265833453384191,0.7481164495167826,0.7881035494537489,0.1252543198445333,0.5,0.5493903016087671,1.12353889304809,6.232563245205768,0.7151476002689121,0.1741491231185434,0.4082417305344595,0.5018314872267512,0.7616542029423046,1.12353889304809,sortino_trade,,,,,,,,,,,
