symbol,name,candidate_date,signal_date,signal_year,close,score,threshold,predicted
159813,半导体ETF鹏华,2026-01-28,2026-02-04,2026.0,0.663,0.9855156561840802,0.0325145936415612,True
159870,,2026-01-28,2026-02-04,2026.0,0.934,0.9452954130468051,0.0325145936415612,True
512950,,2026-01-28,2026-02-04,2026.0,1.569,0.6309465254138469,0.0325145936415612,True
159768,,2026-01-29,2026-02-05,2026.0,0.607,0.9058234643385615,0.0325145936415612,True
159825,,2026-01-29,2026-02-05,2026.0,0.87,0.9485065672158671,0.0325145936415612,True
512400,,2026-01-29,2026-02-05,2026.0,2.595,0.9800238041241816,0.0325145936415612,True
515210,,2026-01-29,2026-02-05,2026.0,1.59,0.9985422781880953,0.0325145936415612,True
515790,,2026-02-04,2026-02-11,2026.0,1.157,0.6675667490696863,0.0325145936415612,True
516750,,2026-02-04,2026-02-11,2026.0,0.817,0.04814531171695319,0.0325145936415612,True
515170,,2026-02-05,2026-02-12,2026.0,0.569,0.9836196614373255,0.0325145936415612,True
159666,,2026-02-09,2026-02-24,2026.0,1.047,0.3614068789027456,0.0325145936415612,True
159766,,2026-02-09,2026-02-24,2026.0,0.837,0.036204930941220195,0.0325145936415612,True
159996,,2026-02-10,2026-02-25,2026.0,1.605,0.1872973459404003,0.0325145936415612,True
512980,,2026-02-10,2026-02-25,2026.0,1.264,0.7600958976271399,0.0325145936415612,True
159755,,2026-02-25,2026-03-04,2026.0,1.118,0.9979417474737141,0.0325145936415612,True
516750,,2026-02-25,2026-03-04,2026.0,0.828,0.991964783267966,0.0325145936415612,True
159811,,2026-02-26,2026-03-05,2026.0,2.487,0.9689158481156319,0.0325145936415612,True
159813,半导体ETF鹏华,2026-02-26,2026-03-05,2026.0,0.634,0.9750370398382756,0.0325145936415612,True
159902,中小板ETF,2026-02-26,2026-03-05,2026.0,4.689,0.9825813321401252,0.0325145936415612,True
512720,,2026-02-27,2026-03-06,2026.0,1.34,0.8786017022596257,0.0325145936415612,True
159870,,2026-03-02,2026-03-09,2026.0,0.981,0.9206077665672803,0.0325145936415612,True
512400,,2026-03-02,2026-03-09,2026.0,2.498,0.9831923367190596,0.0325145936415612,True
512660,,2026-03-02,2026-03-09,2026.0,1.588,0.9520473282859595,0.0325145936415612,True
512950,,2026-03-02,2026-03-09,2026.0,1.615,0.10416207570446401,0.0325145936415612,True
515210,,2026-03-02,2026-03-09,2026.0,1.676,0.9087583262692339,0.0325145936415612,True
159666,,2026-03-02,2026-03-10,2026.0,1.069,0.8152816555571497,0.0325145936415612,True
159930,,2026-03-03,2026-03-10,2026.0,1.927,0.989425387008099,0.0325145936415612,True
159663,机床ETF,2026-03-11,2026-03-18,2026.0,1.012,0.9948637678919804,0.0325145936415612,True
159611,,2026-03-12,2026-03-19,2026.0,1.205,0.9494141767592698,0.0325145936415612,True
159825,,2026-03-12,2026-03-19,2026.0,0.921,0.9991388274429637,0.0325145936415612,True
510880,,2026-03-12,2026-03-19,2026.0,3.381,0.9523034084673604,0.0325145936415612,True
516970,,2026-03-13,2026-03-20,2026.0,1.334,0.9990779162102963,0.0325145936415612,True
159755,,2026-03-16,2026-03-23,2026.0,1.13,0.9144937457302023,0.0325145936415612,True
515170,,2026-03-16,2026-03-24,2026.0,0.536,0.9265330002489202,0.0325145936415612,True
560080,,2026-03-17,2026-03-24,2026.0,1.04,0.5309313760839126,0.0325145936415612,True
159887,,2026-04-02,2026-04-10,2026.0,1.31,0.9412835504392362,0.0325145936415612,True
159992,,2026-04-02,2026-04-10,2026.0,0.865,0.46295968547672955,0.0325145936415612,True
560080,,2026-04-02,2026-04-10,2026.0,1.03,0.8939451334930365,0.0325145936415612,True
159666,,2026-04-08,2026-04-15,2026.0,1.047,0.5800626729273123,0.0325145936415612,True
512980,,2026-04-08,2026-04-15,2026.0,1.039,0.6587670885615423,0.0325145936415612,True
516750,,2026-04-08,2026-04-15,2026.0,0.727,0.769372436819629,0.0325145936415612,True
159992,,2026-04-15,2026-04-22,2026.0,0.871,0.9833412279571251,0.0325145936415612,True
159825,,2026-04-16,2026-04-23,2026.0,0.862,0.992565141427615,0.0325145936415612,True
515210,,2026-04-16,2026-04-23,2026.0,1.482,0.9127303382651671,0.0325145936415612,True
159768,,2026-04-17,2026-04-24,2026.0,0.505,0.8962765236253545,0.0325145936415612,True
512660,,2026-04-20,2026-04-27,2026.0,1.425,0.22700023012044404,0.0325145936415612,True
512980,,2026-04-20,2026-04-27,2026.0,1.049,0.9783567992711205,0.0325145936415612,True
515790,,2026-04-20,2026-04-27,2026.0,1.086,0.47044998065820237,0.0325145936415612,True
159887,,2026-04-21,2026-04-28,2026.0,1.315,0.8226690996373588,0.0325145936415612,True
512400,,2026-04-21,2026-04-28,2026.0,2.18,0.9141086872474317,0.0325145936415612,True
516970,,2026-04-21,2026-04-28,2026.0,1.232,0.8062946037396125,0.0325145936415612,True
159811,,2026-04-22,2026-04-29,2026.0,2.889,0.6641173154383592,0.0325145936415612,True
512720,,2026-04-22,2026-04-29,2026.0,1.305,0.800005415178365,0.0325145936415612,True
159611,,2026-04-23,2026-04-30,2026.0,1.142,0.5904298136084657,0.0325145936415612,True
510880,,2026-04-29,2026-05-11,2026.0,3.347,0.959868025838853,0.0325145936415612,True
159930,,2026-04-30,2026-05-12,2026.0,1.814,0.9746206093246045,0.0325145936415612,True
159755,,2026-05-06,2026-05-13,2026.0,1.27,0.9895464571251144,0.0325145936415612,True
159825,,2026-05-06,2026-05-13,2026.0,0.85,0.2921794901116888,0.0325145936415612,True
159870,,2026-05-06,2026-05-13,2026.0,0.968,0.9752602089773941,0.0325145936415612,True
159666,,2026-05-08,2026-05-15,2026.0,1.034,0.856558851653587,0.0325145936415612,True
159883,,2026-05-11,2026-05-18,2026.0,0.494,0.942119837265582,0.0325145936415612,True
159992,,2026-05-11,2026-05-18,2026.0,0.847,0.9702365711471406,0.0325145936415612,True
560080,,2026-05-11,2026-05-18,2026.0,1.008,0.9330479898950891,0.0325145936415612,True
512880,,2026-05-12,2026-05-19,2026.0,1.102,0.9980518600553471,0.0325145936415612,True
516750,,2026-05-12,2026-05-19,2026.0,0.731,0.988608189609962,0.0325145936415612,True
159902,中小板ETF,2026-05-13,2026-05-20,2026.0,5.266,0.9502564811423347,0.0325145936415612,True
512400,,2026-05-13,2026-05-20,2026.0,2.209,0.9691230646280585,0.0325145936415612,True
512660,,2026-05-13,2026-05-20,2026.0,1.488,0.9977074601156284,0.0325145936415612,True
512720,,2026-05-13,2026-05-20,2026.0,1.409,0.9298662361184414,0.0325145936415612,True
512950,,2026-05-13,2026-05-20,2026.0,1.64,0.8650863283234012,0.0325145936415612,True
515790,,2026-05-13,2026-05-20,2026.0,1.146,0.8829343933400354,0.0325145936415612,True
516970,,2026-05-13,2026-05-20,2026.0,1.262,0.9922972835035687,0.0325145936415612,True
159611,,2026-05-19,2026-05-26,2026.0,1.215,0.8378621064899772,0.0325145936415612,True
159565,,2026-05-21,2026-05-28,2026.0,1.674,0.9793092085373339,0.0325145936415612,True
159663,机床ETF,2026-05-25,2026-06-01,2026.0,1.223,0.9964349080442029,0.0325145936415612,True
159813,半导体ETF鹏华,2026-05-25,2026-06-01,2026.0,0.87,0.9933583240628878,0.0325145936415612,True
159811,,2026-06-04,2026-06-11,2026.0,3.609,0.9419366198527682,0.0325145936415612,True
159930,,2026-06-04,2026-06-11,2026.0,1.808,0.9729186062914548,0.0325145936415612,True
510880,,2026-06-03,2026-06-11,2026.0,3.324,0.7660042833288384,0.0325145936415612,True
159887,,2026-06-12,2026-06-22,2026.0,1.33,0.9885788867932743,0.0325145936415612,True
516970,基建ETF,2026-06-17,2026-06-25,2026.0,1.179,0.9844826500638768,0.0325145936415612,True
159663,机床ETF,2026-06-22,2026-06-29,2026.0,1.368,0.9691063904818407,0.0325145936415612,True
159755,电池ETF,2026-06-22,2026-06-29,2026.0,1.173,0.9947804996616133,0.0325145936415612,True
159870,化工ETF,2026-06-22,2026-06-29,2026.0,0.898,0.9720493492835193,0.0325145936415612,True
512400,有色金属ETF,2026-06-22,2026-06-29,2026.0,2.155,0.9906564062261048,0.0325145936415612,True
512660,军工ETF,2026-06-18,2026-06-29,2026.0,1.29,0.9205793226176509,0.0325145936415612,True
515790,光伏ETF,2026-06-22,2026-06-29,2026.0,1.043,0.9252967673336677,0.0325145936415612,True
159811,5G50ETF,2026-06-25,2026-07-02,2026.0,4.021,0.9960279140888514,0.0325145936415612,True
159902,中小板ETF,2026-06-25,2026-07-02,2026.0,5.22,0.9936352846102173,0.0325145936415612,True
159813,半导体ETF鹏华,2026-06-30,2026-07-07,2026.0,1.078,0.951394656137261,0.0325145936415612,True
512720,计算机ETF,2026-06-30,2026-07-07,2026.0,1.286,0.9977429949117713,0.0325145936415612,True
512880,证券ETF,2026-07-01,2026-07-08,2026.0,1.176,0.995384806108366,0.0325145936415612,True
159565,汽车零部件ETF,2026-07-03,2026-07-10,2026.0,1.534,0.9831220435758005,0.0325145936415612,True
159996,家电ETF,2026-07-03,2026-07-10,2026.0,1.484,0.777519175293544,0.0325145936415612,True
512660,军工ETF,2026-07-03,2026-07-10,2026.0,1.301,0.23429988659970727,0.0325145936415612,True
159825,农业ETF,2026-07-06,2026-07-13,2026.0,0.711,0.9782659865567128,0.0325145936415612,True
159883,医疗器械ETF,2026-07-06,2026-07-13,2026.0,0.432,0.9967589021710906,0.0325145936415612,True
159992,创新药ETF,2026-07-06,2026-07-13,2026.0,0.87,0.6644324948063778,0.0325145936415612,True
512980,传媒ETF,2026-07-10,2026-07-17,2026.0,0.838,0.9866316951001126,0.0325145936415612,True
159992,创新药ETF,2026-07-15,2026-07-22,2026.0,0.912,0.7537475048477909,0.0325145936415612,True
159883,医疗器械ETF,2026-07-16,2026-07-23,2026.0,0.442,0.9971831910270265,0.0325145936415612,True
560080,中药ETF,2026-07-16,2026-07-23,2026.0,1.03,0.8222886001539633,0.0325145936415612,True
515170,食品饮料ETF,2026-07-20,2026-07-27,2026.0,0.472,0.9913244348383391,0.0325145936415612,True
159611,电力ETF,2026-07-23,2026-07-30,2026.0,1.099,0.17501223769980565,0.0325145936415612,True
159930,能源ETF,2026-07-23,2026-07-30,2026.0,1.703,0.8801926262501066,0.0325145936415612,True
512400,有色金属ETF,2026-07-23,2026-07-30,2026.0,1.822,0.9648698631760572,0.0325145936415612,True
159887,银行ETF,2026-07-30,2026-08-06,2026.0,1.373,0.9755814906112509,0.0325145936415612,True
510880,红利ETF,2026-07-30,2026-08-06,2026.0,3.312,0.18802298925829117,0.0325145936415612,True
560080,中药ETF,2026-07-31,2026-08-07,2026.0,1.013,0.08026115824258469,0.0325145936415612,True
159666,交通运输ETF,2026-08-03,2026-08-10,2026.0,1.002,0.6239886209295734,0.0325145936415612,True
159766,旅游ETF,2026-08-03,2026-08-10,2026.0,0.581,0.13360348885946224,0.0325145936415612,True
515210,钢铁ETF,2026-08-03,2026-08-10,2026.0,1.193,0.2893187443835762,0.0325145936415612,True
