rule_id,scope,exec_mode,n,win,avg,sum,pf,annual_avg_sum,worst_year_sum
line_tp_C30%_S20%_D15%_same_close,all,same_close,1513,0.6133509583608724,0.04112738881081445,62.22573927076226,3.2538179005439067,7.778217408845283,-0.01730170737064063
line_tp_C25%_S20%_D15%_same_close,all,same_close,1513,0.6133509583608724,0.0411020060186888,62.18733510627615,3.252426900703831,7.773416888284519,-0.01730170737064063
tp12%_all_next_close,all,next_close,1513,0.627230667547918,0.04107492389334545,62.14635985063167,3.3189650710914638,7.768294981328958,1.7297184488154675
line_tp_C30%_S15%_D18%_next_close,all,next_close,1513,0.6100462656972901,0.04093807662821232,61.93930993848524,3.224260251465807,7.742413742310655,0.7216467883658092
line_tp_C30%_S20%_D18%_next_close,all,next_close,1513,0.6074025115664243,0.04091657076037716,61.90677156045065,3.2159199847491977,7.738346445056331,-0.2337857970941668
line_tp_C30%_S18%_D18%_next_close,all,next_close,1513,0.6080634500991408,0.04087735105949285,61.84743215301268,3.216419830377897,7.730929019126585,-0.08508963794784696
line_tp_C30%_S12%_D20%_same_close,all,same_close,1513,0.6093853271645737,0.04065967520179661,61.51808858031828,3.2108198747859777,7.689761072539785,1.3941905828464904
line_tp_C20%_S12%_D15%_same_close,all,same_close,1513,0.6173165895571712,0.04064656329390872,61.49825026368389,3.2443231618456507,7.6872812829604875,1.6106746725700165
line_tp_C25%_S12%_D20%_same_close,all,same_close,1513,0.6093853271645737,0.04063429240967096,61.47968441583216,3.2094397166555835,7.684960551979021,1.3941905828464904
line_tp_C30%_S15%_D20%_same_close,all,same_close,1513,0.6080634500991408,0.04062993419651779,61.473090439331415,3.1999354401966174,7.684136304916427,1.1856463816362846
line_tp_C20%_S15%_D15%_same_close,all,same_close,1513,0.6159947124917383,0.0406168222886299,61.45325212269704,3.233128227112161,7.68165651533713,1.4021304713598106
line_tp_C30%_S12%_D18%_same_close,all,same_close,1513,0.6113681427627231,0.04060551250759095,61.43614042398511,3.2155171003311227,7.679517552998138,1.3941905828464904
line_tp_C25%_S15%_D20%_same_close,all,same_close,1513,0.6080634500991408,0.040604551404392134,61.4346862748453,3.1985610716411994,7.679335784355663,1.1856463816362846
line_tp_C25%_S12%_D20%_next_close,all,next_close,1513,0.6093853271645737,0.04059539493670192,61.420832539230005,3.207324714361736,7.677604067403751,1.1245045658414448
line_tp_C25%_S12%_D18%_same_close,all,same_close,1513,0.6113681427627231,0.0405801297154653,61.39773625949899,3.214132164972949,7.674717032437373,1.3941905828464904
line_tp_C30%_S15%_D18%_same_close,all,same_close,1513,0.6100462656972901,0.040575771502312126,61.391142282998246,3.204575377216322,7.67389278537478,1.1856463816362846
line_tp_C25%_S15%_D18%_same_close,all,same_close,1513,0.6100462656972901,0.040550388710186465,61.35273811851212,3.203196271497481,7.669092264814015,1.1856463816362846
line_tp_C20%_S12%_D20%_next_close,all,next_close,1513,0.6093853271645737,0.04044791648202834,61.19769763730888,3.199305754616561,7.64971220466361,1.1245045658414448
line_tp_C30%_S12%_D12%_same_close,all,same_close,1513,0.627230667547918,0.04035622020221668,61.05896116595384,3.2783892501716316,7.63237014574423,1.9899266059472485
line_tp_C30%_S18%_D20%_same_close,all,same_close,1513,0.6060806345009914,0.040339649448876455,61.03388961615008,3.179767149656691,7.6292362020187605,0.3058821850696578
tp20%_trail12%_8%_all_next_close,all,next_close,1513,0.6206212822207535,0.04033662913297264,61.02931987818761,3.249059133405045,7.628664984773451,-0.005028417735163049
line_tp_C25%_S12%_D12%_same_close,all,same_close,1513,0.627230667547918,0.04033083741009103,61.02055700146773,3.2769562150551454,7.627569625183465,1.9899266059472485
line_tp_C20%_S18%_D15%_same_close,all,same_close,1513,0.6140118968935889,0.04032653754098856,61.0140512995157,3.2125809951743673,7.6267564124394625,0.522366274793184
line_tp_C30%_S15%_D12%_same_close,all,same_close,1513,0.6259087904824852,0.04032647919693785,61.013963024966976,3.2667953678304062,7.626745378120872,1.7813824047370423
line_tp_C25%_S18%_D20%_same_close,all,same_close,1513,0.6060806345009914,0.0403142666567508,60.99548545166396,3.178395581554391,7.624435681457996,0.3058821850696578
line_tp_C25%_S15%_D12%_same_close,all,same_close,1513,0.6259087904824852,0.040301096404812206,60.97555886048087,3.265368573407515,7.621944857560107,1.7813824047370423
line_tp_C30%_S18%_D18%_same_close,all,same_close,1513,0.6080634500991408,0.04028548675467079,60.95194145981691,3.1843282259050127,7.618992682477113,0.3058821850696578
line_tp_C25%_S18%_D18%_same_close,all,same_close,1513,0.6080634500991408,0.04026010396254514,60.91353729533079,3.1829519399579174,7.614192161916349,0.3058821850696578
line_tp_C25%_S15%_D20%_next_close,all,next_close,1513,0.6080634500991408,0.04021478392712141,60.8449680817347,3.1774568463048616,7.605621010216838,0.7216467883658092
line_tp_C25%_S20%_D20%_next_close,all,next_close,1513,0.6054196959682749,0.040193278059286255,60.812429703700104,3.1692956090146422,7.601553712962513,-0.2337857970941668
line_tp_C25%_S18%_D20%_next_close,all,next_close,1513,0.6060806345009914,0.040154058358401946,60.753090296262144,3.1697386697910446,7.594136287032768,-0.08508963794784696
tp14%_D_next_close,D,next_close,1513,0.6166556510244547,0.04011236501674912,60.69000827034142,3.222066250711483,7.586251033792679,0.22575384818491506
tp14%_D+S_next_close,D+S,next_close,1513,0.619960343688037,0.04007470197802406,60.633024092750404,3.227647525807838,7.579128011593802,1.2570008267892656
line_tp_C20%_S15%_D20%_next_close,all,next_close,1513,0.6080634500991408,0.040067305472447835,60.62183317981357,3.169471525001298,7.577729147476697,0.7216467883658092
line_tp_C30%_S20%_D20%_same_close,all,same_close,1513,0.6054196959682749,0.040058704112775,60.60881932262858,3.1620324375255184,7.576102415328572,-0.2337857970941668
line_tp_C20%_S20%_D20%_next_close,all,next_close,1513,0.6054196959682749,0.04004579960461267,60.589294801778976,3.1613359605461655,7.573661850222372,-0.2337857970941668
tp20%_all_next_close,all,next_close,1513,0.6054196959682749,0.04004579960461267,60.589294801778976,3.1613359605461655,7.573661850222372,-0.2337857970941668
